"point_id","x","y","slaves_1860","slaves_1850","slaves_1840","slaves_1830","slaves_1820","slaves_1810","slaves_1800","slaves_1790","peak_slave","peak_year","total_1790","total_1800","total_1810","total_1820","total_1830","total_1840","total_1850","total_1860","total_1870"
7076,-1918975,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,105.486
7077,-1893529,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,105.486
7078,-1868083,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33,79.3269,105.427
7079,-1842637,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55513,76.7793,39.7312
7080,-1817191,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.9422,11.4668
7081,-1791745,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6771,11.4668
7082,-1766299,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3536,11.4668
7083,-1740853,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,63.7248
7084,-1715407,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,146.109
7085,-1689962,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,146.109
7086,-1664516,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,146.109
7087,-1639070,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,146.109
7088,-1613624,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,191.641
7089,-1588178,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,198.785
7090,-1562732,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.06514,179.153
7091,-1537286,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67558,148.863
7092,-1511840,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.23891,120.91
7093,-1486394,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.80036,61.2747
7094,-1460948,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815222,10.1602,48.2625
7095,-1435502,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36414,10.618,49.0864
7096,-1410056,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7097,-1384610,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7098,-1359164,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7099,-1333718,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7100,-1308272,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7101,-1282826,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7102,-1257380,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7103,-1231934,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7104,-1206488,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7105,-1181042,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7106,-1155596,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7524,47.9239
7107,-1130150,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0662,30.0727
7108,-1104704,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.383,7.80502
7109,-1079258,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7087,7.80502
7110,-1053813,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0254,7.80502
7111,-1028367,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3377,7.80502
7112,-1002921,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6724,7.80502
7113,-977475,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9609,7.80502
7114,-952029,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0635,7.80502
7115,-926583,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.365,7.80502
7116,-901137,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.95,17.3764
7117,-875691,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288.912,29.87
7118,-850245,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.884,96.4605
7119,-824799,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,114.386
7120,-799353,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,114.386
7121,-773907,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,155.129
7122,-748461,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,199.351
7123,-723015,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,187.232
7124,-697569,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,113.243
7125,-672123,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,19.6463
7126,-646677,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,19.6463
7127,-621231,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.718,19.6463
7128,-595785,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.2668,19.6463
7129,-570339,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6463
7130,-544893,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6463
7131,-519447,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7298
7132,-494001,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1715
7133,-468555,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2776
7134,-443109,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6166
7135,-417664,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9168
7136,-392218,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7137,-366772,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22681
7138,-341326,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2527
7139,-315880,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.53
7140,-290434,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.075
7141,-264988,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.351
7142,-239542,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8499
7143,-214096,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.206
7144,-188650,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.592
7145,-163204,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1050.81
7146,-137758,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1471.65
7147,-112312,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4264,1052.1
7148,-86866,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.183,901.582
7149,-61420,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.163,925.76
7150,-35974,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.981,1047.04
7151,-10528,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.94,1492.03
7152,14918,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491.111,2689.19
7153,40364,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.35,5085.48
7154,65810,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462.31,8465.89
7155,91256,142328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2340.35,6534.46
7156,116702,142328,196.036132813,97.4366226196,35.3558998108,8.8872184753,0,0,0,0,196.036132813,1860,0,0,0,0,129.993,330.012,764.17,2973.8,6608.4
7157,142148,142328,545.504760742,279.773590088,103.948287964,23.6992492676,2.1326906681,1.86559,0,0,545.504760742,1860,0,0,14.2869,23.2989,346.647,926.645,2114.67,4356.85,7223.13
7158,167594,142328,564.56439209,269.626800537,150.957748413,35.9224853516,21.8737506866,19.1343,0,0,564.56439209,1860,0,0,146.532,238.963,293.069,1235.41,2212.79,4392.88,7353.57
7159,193040,142328,568.904663086,263.748504639,166.830749512,40.3295021057,21.8737506866,19.1343,0,0,568.904663086,1860,0,0,146.532,238.963,273.751,1341.55,2239.61,4394.01,7395.76
7160,218485,142328,643.066589355,300.791137695,193.250823975,81.2272033691,21.8737506866,19.1343,0,0,643.066589355,1860,0,0,146.532,238.963,370.494,1191.93,2008.53,3775.76,7026.15
7161,243931,142328,753.229125977,404.988830566,269.395294189,125.085502625,21.8737506866,19.1343,0,0,753.229125977,1860,0,0,146.532,238.963,676.724,1413.14,2199.98,3778.06,6876.08
7162,269377,142328,1268.1373291,1021.60968018,708.350280762,155.705749512,21.8737506866,19.1343,0,0,1268.1373291,1860,0,0,146.532,238.963,1052.88,3611.68,4725.01,6643.34,7770.93
7163,294823,142328,846.807067871,672.479370117,571.736938477,118.010734558,21.9182357788,19.0984,0,0,846.807067871,1860,0,0,146.257,239.064,954.918,3574.16,4273.95,6560.71,7541.38
7164,320269,142328,1327.73693848,1044.7635498,871.51184082,438.842498779,41.9308013916,6.13492,0,0,1327.73693848,1860,0,0,46.9818,293.487,2150.39,4258.74,4720.84,6359.99,6837.38
7165,345715,142328,1237.59655762,1067.93603516,858.657409668,282.62008667,60.7457084656,1.50682,0,0,1237.59655762,1860,0,0,11.5394,357.024,1208.61,3270.14,3906.95,4995.61,5565.61
7166,371161,142328,617.998596191,500.147094727,400.995727539,139.38923645,35.6110458374,9.69663,0,0,617.998596191,1860,0,0,76.0135,219.993,731.565,1945.08,2780.78,4186.62,4954.04
7167,396607,142328,393.18737793,325.464874268,246.21711731,87.4525756836,31.1389045715,17.9287,0,0,393.18737793,1860,0,0,175.103,195.633,637.677,1703.05,2727.3,4500.95,5694.82
7168,422053,142328,573.112182617,518.450195313,383.329498291,143.457519531,62.1195755005,17.0798,0,0,573.112182617,1860,0,0,203.112,367.092,927.801,2364.57,3327.55,5077.81,6089.91
7169,447499,142328,910.759155273,856.731445313,716.769897461,431.847717285,322.299987793,17.1655,0,0,910.759155273,1860,0,0,200.751,1851.23,1966.25,3823.02,5493.69,7485.54,9913.84
7170,472945,142328,1148.88427734,1313.84814453,1209.2166748,812.409973145,692.048828125,18.7305,0,0,1313.84814453,1850,0,0,157.651,3844.4,3557.33,7497.82,10452.9,11738,15835.4
7171,498391,142328,2178.81176758,3407.95581055,2238.64404297,1187.86950684,421.123779297,10.2472,0,0,3407.95581055,1850,0,16.6557,82.5083,2836.06,8179.78,23205.3,87406.6,173457,328156
7172,523837,142328,0,0,15.6212682724,26.2749977112,22.5399971008,0.0735,0,0,26.2749977112,1830,0,35.7228,9.21575,1249.91,2430.99,4953.69,7284.16,12819.2,17571
7173,549283,142328,0,0,7.5878553391,9.0949611664,10.0218153,0.832027,0,0,10.0218153,1820,0,35.7228,50.774,585.562,1561.4,2893.05,4138.54,7771.26,11109.4
7174,574729,142328,0,0,4.4428076744,2.830147028,5.8381791115,2.2783,0,0,5.8381791115,1820,0,35.7228,130.013,356.246,1113.59,1877.05,2608.71,5503.77,8059.1
7175,600175,142328,0,0,0.6116234064,0.8243575096,1.1509578228,2.53525,0.094125,0,2.53525,1810,0,17.3838,144.09,200.807,955.691,2058.1,2909.1,5535.63,8733.3
7176,625621,142328,0,0,0,0.5755970478,0.4206554592,2.53525,0.1255,0,2.53525,1810,0,11.2708,144.09,208.123,870.217,1961.59,2776.5,5168.35,8280.33
7177,651067,142328,0,0,0,0.9847663045,0.7587499619,2.53525,0.1255,0,2.53525,1810,0,11.2708,144.09,281.783,761.998,1694.58,2363.06,4420.36,7234.52
7178,676513,142328,0,0,0,0.5341711044,1.418889761,2.53525,0.1255,0,2.53525,1810,0,11.2708,144.09,649.189,1243.73,2459.34,2990.47,5401.95,7854.42
7179,701959,142328,0,0,0,0,3.3723614216,2.58845,0.1255,0,3.3723614216,1820,0,11.2708,147.394,1108.36,2503.77,4127.04,4658.26,7369.68,9276.41
7180,727405,142328,0,0,0,0,29.485376358,3.95289,0.1255,0,29.485376358,1820,0,11.2708,232.118,1971.53,2805.32,4638.56,5246.89,7448.64,9471.95
7181,752851,142328,0,0,0,0,9.5729598999,4.1115,0.1255,0,9.5729598999,1820,0,11.2708,241.967,1169.26,2091.94,3793.59,5597.28,7429.1,10000.6
7182,778297,142328,0,0,0,0,0.3169701695,4.1115,0.1255,0,4.1115,1810,0,11.2708,241.967,783.562,1402.48,2617.65,4341.34,6479.95,8110.23
7183,803743,142328,0,0,0,0.1714999974,0,4.1115,0.1255,0,4.1115,1810,0,11.2708,241.967,1705.18,2395.61,3569.72,4788.62,6510.27,7681.02
7184,829189,142328,0,0,0,0.2453828007,0,3.98549,0.1255,0,3.98549,1810,0,11.2708,542.849,2860.16,3837.44,5188.04,6090.19,7159.95,8209.88
7185,854634,142328,0,0,0,0,0,4.17032,0.1255,0,4.17032,1810,0,11.2708,655.895,3739.45,6245.14,7063.95,8470.29,9853.58,10551.1
7186,880080,142328,5315.16699219,5850.11914063,3824.2331543,2751.54541016,1372.37915039,242.879,131.451,14.6392,5850.11914063,1850,77.2492,487.768,1170.6,10166.2,19096.1,34773.3,62201.8,93924.3,130707
7187,905526,142328,3118.85693359,3135.36303711,3013.4296875,2487.85473633,2593.93994141,1782.66,978.055,113.51,3135.36303711,1850,598.978,3647.6,5686.17,8027.36,8663.19,9573.5,10146.4,11379.5,11651.3
7188,930972,142328,3873.07080078,3811.84228516,3558.65649414,3345.7487793,2163.66870117,1217.02,562.156,120.117,3873.07080078,1860,633.839,3238.31,6000.89,9194.86,11457.1,10640.8,10680.8,10428.3,10197.5
7189,956418,142328,3832.35961914,3785.13061523,3298.46826172,3406.28588867,2197.44360352,1241.93,664.409,211.318,3832.35961914,1860,1024.13,3096.26,5379.7,7884.12,10864.7,10682.7,12941.6,13106.6,14753.1
7190,981864,142328,5190.73583984,5253.03808594,4774.77734375,4887.8984375,4061.11547852,2743.9,1505.78,335.273,5253.03808594,1850,1439.99,5863.19,8875.35,12075.2,12853.2,12092.1,13492.8,13354.8,11859.2
7191,1007310,142328,5868.47363281,5761.17285156,5329.56689453,5663.42724609,4478.296875,3353.52,1870.76,378.638,5868.47363281,1860,1955.91,9246.74,12839.3,14223.5,14924.6,12198,12314.1,13732.2,13989.1
7192,1032756,142328,4128.30908203,3941.60522461,3460.50048828,3686.53369141,2775.62719727,2203.75,1113.36,52.477,4128.30908203,1860,452.931,6896.17,10094.9,10834,11546.9,9685.46,10360.4,11382.5,11609.6
7193,1058202,142328,1776.54956055,1586.68994141,1256.48071289,1047.4161377,636.961303711,369.335,161.984,48.6269,1776.54956055,1860,422.784,1613.82,2941.49,4157.33,5777.08,6214.24,7511.48,8123.65,9067.19
7194,1083648,142328,547.199462891,877.34173584,741.348205566,632.849182129,539.440673828,219.729,98.3248,21.0694,877.34173584,1850,207.006,1497.38,2749.47,4527.65,4550.53,4768.61,5536.72,3833.89,4188.82
7195,1109094,142328,94.557220459,65.1934738159,30.8417778015,17.1456661224,129.794586182,55.9441,119.819,10.2838,129.794586182,1820,122.553,843.19,371.308,1090.72,917.141,1290.36,2263.15,3554.24,4136.68
7196,1134540,142328,75.1095657349,63.1591835022,33.6743164063,19.4161701202,60.6417160034,49.6658,104.212,10.2838,104.212,1800,122.553,735.611,356.485,726.745,927.947,1543.15,2648.77,3586.25,4348.47
7197,1159986,142328,66.843208313,66.2888031006,51.7119178772,46.2592849731,30.5702953339,19.967,21.253,13.4989,66.843208313,1860,184.195,175.562,291.868,627.149,1029.58,1664.8,2569.53,3396.05,4103.28
7198,1185432,142328,66.8467636108,81.1490936279,103.974365234,101.642463684,46.5282325745,26.2323,9.09105,23.2666,103.974365234,1840,371.467,127.486,323.37,570.899,1111.95,1571.19,2040.41,2853.2,3302.93
7199,1210878,142328,45.0689086914,34.3453865051,21.8846664429,16.6534976959,46.7070007324,26.3323,9.131,23.34,46.7070007324,1820,372.875,128.03,323.732,570.611,349.637,597.111,1050.07,1456.89,1886.96
7200,1236324,142328,61.8342437744,66.6058120728,67.0471191406,41.3886909485,94.4299316406,27.7142,9.15804,23.34,94.4299316406,1820,372.875,128.219,313.473,638.591,442.203,759.256,1301.72,1918.17,2078.32
7201,1261770,142328,72.9208526611,67.511100769,85.5578155518,62.0489807129,58.6153640747,28.5659,63.3847,23.34,85.5578155518,1840,372.875,605.459,404.153,574.291,527.285,991.316,1162.34,1939.77,2200.59
7202,1287216,142328,62.6993637085,33.5746192932,28.1112499237,32.8391265869,44.9309883118,32.0022,86.7384,22.4428,86.7384,1800,362.302,829.422,474.268,594.796,452.589,829.388,1154.51,1927.85,2120.8
7203,1312662,142328,183.637771606,144.3931427,124.913070679,173.540176392,113.06716156,58.4018,48.328,15.5209,183.637771606,1860,280.729,630.379,722.351,1062.35,1402.41,1286.11,1685.54,2337.74,2372.12
7204,1338108,142328,355.395812988,310.437316895,279.453369141,215.95753479,136.831161499,74.7391,44.7998,13.8335,355.395812988,1860,260.844,750.446,947.948,1343.8,1830.37,2135.92,2492.16,2962.49,2784.85
7205,1363554,142328,409.877532959,330.306213379,284.122375488,243.156066895,201.784393311,136.214,110.058,48.1783,409.877532959,1860,505.368,1060.52,1316.45,1662.28,1730.37,1936.3,2313.37,3170.69,2721.45
7206,1389000,142328,675.42590332,569.948181152,445.063781738,469.069458008,484.670440674,390.468,248.641,131.001,675.42590332,1860,1095.04,1732.83,2274.32,2331.34,2083.59,2016.08,2593.52,3981.8,2628.15
7207,1414446,142328,1296.71923828,1288.21081543,1029.9510498,1063.7388916,647.383605957,486.682,305.41,166.017,1296.71923828,1860,1468.97,2254.51,2866.77,3064.81,4281.53,4159.53,5101.53,5558.68,5267.39
7208,1439892,142328,2127.72143555,2142.73974609,1889.92578125,1877.52294922,1580.79272461,1242,836.53,565.126,2142.73974609,1850,2868.05,3823.85,4515.04,5032.99,5927.39,5981.7,6641.21,7119.46,6937.48
7209,1465338,142328,3277.62304688,3108.10327148,3016.03613281,3093.18481445,2906.27075195,2717.86,1956.76,1388.74,3277.62304688,1860,3593.94,4406.71,5506.46,5442.05,6301.93,6565.58,6630.64,7174.78,7778.94
7210,1490783,142328,3413.06054688,3329.85791016,3374.97412109,3380.7512207,3141.22583008,3179.07,2047.64,1406.07,3413.06054688,1860,3494.57,4485.41,5958.34,5659.2,6187.82,6488.91,6574.81,6830.1,6995.29
7211,1516229,142328,3764.08007813,3498.96362305,3781.81274414,3752.62670898,3412.69604492,4008.78,2175.56,1431.14,4008.78,1810,3357.76,4597.3,6887.54,6032.56,6301.08,6450.44,5957.16,6520.71,5758.09
7212,1541675,142328,5032.99414063,4714.09912109,5049.92431641,5344.32128906,4971.99511719,4761.06,3978.31,3048.26,5344.32128906,1830,5763.75,7029.77,7844.92,8157.27,8596.43,7920.71,7394.84,7723.39,6478.16
7213,1567121,142328,5280.94091797,4873.76513672,4943.79589844,5290.09033203,5222.52832031,4976.43,4689.04,4163.04,5290.09033203,1830,6664.96,6963.64,7562.64,7843.36,7959.93,7411.93,7212.01,7702.6,7033.05
7214,1592567,142328,4539.49902344,4585.38037109,4593.19482422,5340.58740234,4991.25292969,3480.15,4204,3940.37,5340.58740234,1830,7224.31,7434.24,5657.24,9044.17,9335.54,8608.46,8766.14,9476.77,9113.67
7215,1618013,142328,4861.32617188,4619.97216797,4544.71533203,5279.42578125,4857.40185547,3380.27,4074.76,3884.81,5279.42578125,1830,7352.29,7578.19,5924.89,9384.67,9826.56,9151.86,9803.2,11583.8,10086
7216,1643459,142328,4167.85253906,3718.13720703,3358.80053711,3926.57128906,3784.69384766,3795.44,3759.81,3849.55,4167.85253906,1860,6945.74,6619.97,6744.5,6985.91,7331.52,6429.15,7011.17,8026.98,6932.76
7217,1668905,142328,2993.65551758,2566.83129883,2569.66967773,2903.02905273,2713.88769531,3123.51,3059.26,3120.26,3123.51,1810,5618.09,5405.21,5635.98,5089.18,5673.85,5219.04,5297.35,6465.84,5578.39
7218,1694351,142328,3060.14697266,2999.81225586,2961.96582031,3330.10205078,3386.12695313,3727.18,3015.3,3449.94,3727.18,1810,6379.15,4967.31,6567.71,6411.23,6502.43,6030.27,5907.67,6684.1,7625.45
7219,1719797,142328,1651.68908691,1629.13330078,1454.42016602,1789.10595703,1438.78942871,1734.55,1344.54,1705.56,1789.10595703,1830,3192.12,2281.1,3258.47,3039.82,3813.87,3140.94,3365.21,3963.04,5526.77
7220,1745243,142328,623.219360352,587.165344238,582.658569336,601.007446289,534.854858398,539.201,511.516,522.139,623.219360352,1860,1108.82,1088.54,1202.98,1240.16,1390.82,1241.77,1206.84,1260.6,1295.05
7221,1770689,142328,84.2188339233,79.3466644287,78.7376403809,81.2172241211,72.2776794434,72.8649,69.1238,70.5594,84.2188339233,1860,149.841,147.1,162.565,167.589,187.948,167.807,163.087,170.352,175.006
7222,-2249773,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.64325,106.551,213.516
7223,-2224327,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.9659,266.845,546.301
7224,-2198881,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.6141,266.845,555.799
7225,-2173435,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.1266,227.98,472.235
7226,-2147989,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.5917,98.3468,194.378
7227,-2122543,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,87.2361,194.314
7228,-2097097,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,80.3766,210.801
7229,-2071651,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,213.216
7230,-2046205,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,213.216
7231,-2020759,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,213.216
7232,-1995313,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,213.216
7233,-1969867,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,212.476
7234,-1944421,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,114.777
7235,-1918975,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.9168,79.3717,105.486
7236,-1893529,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.7621,79.3717,105.486
7237,-1868083,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82774,79.3717,105.486
7238,-1842637,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65247,77.3043,84.1518
7239,-1817191,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349178,98.0925,13.4065
7240,-1791745,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.142,11.4668
7241,-1766299,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.142,11.4668
7242,-1740853,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6782,16.0856
7243,-1715407,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.5816,46.207
7244,-1689962,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.6017,77.4377
7245,-1664516,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5051,108.851
7246,-1639070,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.46,141.913
7247,-1613624,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,198.62
7248,-1588178,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,198.785
7249,-1562732,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,198.785
7250,-1537286,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,198.785
7251,-1511840,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,155.384
7252,-1486394,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,44.7491
7253,-1460948,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66949,43.7803
7254,-1435502,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74108,43.9091
7255,-1410056,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27804,44.8754
7256,-1384610,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78485,45.7875
7257,-1359164,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25022,46.6249
7258,-1333718,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.74007,47.5064
7259,-1308272,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2205,48.371
7260,-1282826,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6294,49.1067
7261,-1257380,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7262,-1231934,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7263,-1206488,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7264,-1181042,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7265,-1155596,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,49.2051
7266,-1130150,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,54.8289
7267,-1104704,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,7.80502
7268,-1079258,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,7.80502
7269,-1053813,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,7.80502
7270,-1028367,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,9.85274
7271,-1002921,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.684,16.9267
7272,-977475,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6102,8.77303
7273,-952029,116882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.449,13.2035
