"county","jail_2014","jail_1970","jail_1980","jail_1990","jail_2000","black_1990","black_2000","black_2014","black_2010","jail_2010"
12081,483.1,157.57,166.9,387.68,665.29,2488.64,3194.32,1568.97,1851.35,562.59
12083,725.76,300.3,194.76,570.96,817.95,2311.41,2982.64,1658.78,2104.17,859.13
12085,666.31,305.03,177.45,491.16,679.16,5317.24,3962.39,3283.68,2903.28,617.36
12086,276.24,216.9,160.94,346.46,456.34,1181.29,1225.18,665.57,737.62,337.96
12087,903.46,297.61,255.88,493.98,903.94,2181.67,3993.67,3117.91,3901.08,856.41
12089,467.98,152.54,172.52,241.93,271.21,1748.43,1624.74,1817.62,2254.61,492.69
12091,457.52,128.29,130.19,267.89,403.07,1352.62,1785.4,1150,1373.87,432.38
12093,969.9,429.18,263.85,657.24,917.02,3237.1,2888.41,1662.05,2474.23,988.6
12095,328.58,228.66,237.79,614.04,663.74,2583,1977.47,857.79,1158.94,434.52
12097,473.89,143.57,159.18,400.8,631.27,3084.61,2460.62,1320.99,1658.22,596.35
12099,265.74,277.76,179.65,332.92,368.34,1430.72,1233.47,633.41,893.43,339.26
12101,494.11,134.85,124.77,201.1,322.61,1795.62,1765.48,914.69,1243.91,424.81
12103,451.64,156.06,189.95,354.96,440.95,1993.4,1986.24,1455.78,1896.38,491.32
12105,612.18,258.71,211.09,490.12,596.56,1815.39,1673.12,1370.76,1353.01,581.9
12107,701.05,198.31,265.58,466.68,487.02,1865.05,1300.38,1419.77,1891.28,673.5
12109,302.3,175.82,160.57,389.46,452.36,2054.31,2786.88,1395.05,2061.14,405.19
12111,652.2,629.44,276.78,597.12,735.44,2116.22,2014.74,1573.72,1660.24,715.18
12113,448.99,115.9,139.92,193.48,386.31,921.99,2297.23,1087.76,1319.76,358.57
12115,454.48,203.55,155.94,263.41,406.8,2997.89,3088.67,2229.59,1940.31,402.47
12117,238.51,110.38,123.26,301.88,319.08,2030.49,1724.29,1005.34,1127.05,281.79
12119,423.28,309.22,180.4,566.61,388.16,2145.64,863.2,850.34,1106.52,414.43
12121,603.53,184.48,197.43,286.88,671.95,1111.11,1064.13,1174.21,1731.65,635.51
12123,718.36,495.23,173.48,474.46,793.53,1305.34,2214.12,1002.58,929.84,814.39
12125,192.25,183.46,185,223.76,158.86,412.72,405.86,490.88,445.5,182.82
12127,461.21,193.84,329.46,571.47,515.22,2334.5,1892.52,1214.19,1366.43,440.68
12129,392.89,134.55,125.71,393.46,610.44,1270.14,3217.78,1451.19,1953.12,623.97
12131,708.09,40.85,159.11,292.28,408.9,2500,1873.77,2466.72,1559.79,557.43
12133,499.88,119.69,139.62,190.77,409.4,490.46,1242.13,794.2,933.91,590.18
13001,561.99,13.37,112.73,191.15,317.63,978.15,1170.52,1312.34,1480.91,602.37
13003,192.05,29.83,126.28,102.56,100.91,164.95,139.91,318.81,318.81,192.05
13005,840.92,119.59,155.95,351.58,793.77,1878.86,2236.4,3213.61,3213.61,877.25
13007,406.17,0,209.15,395.68,189.69,695.33,149.05,590.22,590.22,406.17
13009,592.08,72.19,133.67,296.41,408.61,484.65,647.87,1037.08,1039.6,568.23
13011,300.28,47.35,82.08,265.28,271.36,1416.67,1164.02,1257.86,978.92,310.06
13013,543.58,174.47,90.34,230.01,325.62,149.32,1813.39,1397.62,2302.87,555.05
13015,851.25,195.44,158.48,196.88,722.69,430.77,5245.58,1828.6,1971.15,905.01
13017,981.62,102.2,163.7,333.84,921.06,482.19,1529.84,996.5,996.5,981.62
13019,558.38,42.69,189.27,131.54,314.82,1410.17,1136.65,1991.15,1738.72,517.06
13021,868.31,245.6,281.83,357.23,522.67,705.54,1016.92,1241.21,1377.32,886.27
13023,678.17,30.24,114.96,519.94,991.64,1568.07,691.49,930.42,670.59,476.97
13025,709.75,56.27,84.53,117.15,199.2,571.43,721.93,1038.96,927.32,489.83
13027,644.42,51.88,120.54,478.17,458.77,1250.36,850.99,1559.34,1881.29,794.33
13029,227.82,51.44,56.2,68.35,279.93,0,1162.61,598.8,708.67,227.24
13031,410.74,328.12,281.01,587.47,586.29,1663.2,1441.17,1271.21,2404.08,266.5
13033,912.99,100.33,142.27,461.36,632.78,675.86,1029.84,1110.48,1171.56,891.68
13035,670.63,0,90.58,231.77,409.29,460.78,1289.04,1140.92,1268.27,669.94
13037,431.03,28.21,1308.85,436.68,182.77,668.23,454.08,553.82,698.14,418.94
13039,326.92,149.37,115.11,317.9,315.86,1126.55,887.31,784.37,932.12,355.35
13043,368.03,0,165.18,303.72,375.81,882.56,790.14,757.58,885.77,406.48
13045,864.45,303.15,412.07,601.93,811.45,2672.16,1678.56,1871.68,777.2,932.44
13047,436.61,90.13,77.64,159.38,262.5,1224.49,3234.4,1760.56,1966.57,460.34
13049,0,0,0,410.43,0,1178.98,0,0,0,0
13051,775.92,251.94,201.81,512.75,821.27,1028.58,1726.88,1144.28,1866.36,962.91
13053,0,0,0,0,0,0,0,0,0,0
13055,304.43,423.66,103.45,300.99,298.6,419.58,411.62,744.05,555.2,395.16
13057,395.52,136.17,67,125.91,248.95,1351.11,3386.81,967.97,1842.01,408.93
13059,600.6,170.43,270.76,453.48,611.52,1295.97,1869.21,1562.43,1650,529.68
13061,407.63,0,0,506.06,271.35,1045.04,438.16,1161.76,843.2,331.07
13063,961.86,77.05,132.11,452.79,775.12,1066.16,989.76,1042.61,1201.83,1115.51
13065,208.43,109.14,24.25,107.12,334.45,103.31,440.64,426.26,542.12,341.22
13067,353.26,169.04,138.41,298.95,471.01,1174.65,1496.72,757.72,1080.54,437.53
13069,670.49,185.53,193.33,461.72,429.48,1191.44,953.02,1030.07,966.76,577.24
13071,1434.5,159.09,683.4,1044.99,938.95,3887.56,3543.12,1517.14,386.9,1394.17
13073,283.85,51,40.98,172.35,197.25,686.59,985.08,600.46,702.69,282.16
13075,882.74,557.18,161.07,390.34,169.54,1190.88,613.28,1539.47,1796.24,985.46
13077,598.66,458.39,621.57,451.9,680.06,1292.19,2477.76,1608.08,1688.64,583.33
13079,169.18,278.72,321.58,261.94,110.65,430.59,125.13,329.85,285.68,127.64
13081,626.89,171.72,198.57,707.92,1072.17,1514.7,1470.16,1492.08,1847.61,1086.52
13083,405.62,0,46.62,280.73,581.79,0,4518.07,1851.85,2862.6,456.07
13085,1007.85,178.97,209.19,293.62,683.29,0,0,6569.34,7627.12,1093.52
13087,1891.44,337.16,648.86,1252.11,1583.47,2418.11,909.76,2826.52,4510.88,2177.99
13089,511.01,73.5,129.28,335.79,497.67,645.54,875.33,662.43,892.82,724.88
13091,500.11,64.05,76.85,279.96,340.59,675.89,941.5,1153.67,1153.67,500.11
13093,430.81,85.41,163.83,707.43,659.7,960.92,1176.21,508.44,894.42,743.3
13095,1264.42,152.99,277.33,682.05,1308.6,1009.93,1893.91,1604.87,1798.54,1448.74
13097,785.9,0,255.82,621.41,704.94,3383.46,1945.76,929.27,1361.54,833.11
13099,665.12,184.5,251.59,563.86,735.98,645.73,1359.39,1062.54,1489.38,853.69
13101,790.52,192.59,190.77,476.71,727.01,4248.77,8675.03,10061.54,10286.01,796.47
13103,720.49,74.28,412.83,456.93,619.03,2595.76,3498.46,3133.96,3809.91,994.49
13105,388.32,172.7,93.51,303.36,484.3,610.21,816.08,875.27,875.27,388.32
13107,336.02,135.65,85.38,168.98,76.48,766.06,832.79,1483.87,1483.87,336.02
13109,309.73,139.24,100.78,145.33,184.86,0,701.19,474.16,579.74,278.88
13111,382.34,48.56,40.54,189.22,323.31,0,0,0,0,442.28
13113,364.19,651.7,48.59,134.32,309.53,1256.04,1348.59,828.61,727.57,340.61
13115,1755.96,328.52,309.95,744.2,1451.03,3156.22,4623.4,5639.3,2287.69,1639.21
13117,149.31,28.07,134.92,203.58,233.93,19090.91,2777.78,563.86,628.6,171.81
13119,535.83,188.89,145.66,189.88,467.5,520.93,2686.78,1126.97,1502.31,510.17
13121,418.86,462.77,421.27,790.3,766.04,1648.83,1565.66,180.78,813.83,426.78
13123,574.97,1160.89,742.3,319.76,348.59,0,3763.44,833.33,1250,616.89
13125,0,0,0,0,0,0,0,0,0,0
13127,642.77,123.8,165.46,504.42,612.35,1419.48,1794.35,1621.24,2020.79,871.55
13129,794.08,68.47,146.68,368.02,621.45,6172.84,3039.22,2189.78,3051.95,756.81
13131,513.59,443.59,456.33,649.39,469.48,1683.94,1005.2,1460.97,1460.97,513.59
13133,589.54,102.99,121.92,219.84,571.7,445.88,1216.52,1003.09,1256.6,781.73
13135,355.95,263.08,170.2,205.28,398.27,1966.15,1227.27,814.26,1068.86,563.88
13137,428.57,104.85,137.17,159.75,369.51,201.08,1076.49,948.77,948.77,428.57
13139,894.58,134.69,522.83,722.9,873.77,2987.01,2256.74,1051.66,6933.42,1197.52
13141,641.87,0,0,0,569.37,0,0,780.91,635.85,622.74
13143,497.35,40.3,93.39,265.24,357.16,1003.42,1644.24,1604.28,1607.68,488.17
13145,895.55,396.36,504.97,554.09,605.08,1491.48,1829.68,2717.68,3385.83,830.92
13147,278.76,114.93,167,222.15,350.36,160.97,917.53,612,594.52,243.19
13149,606.62,223.14,88.54,330.08,308.21,568.34,1182.65,856.79,983.5,529.09
13151,437.24,464.19,107.13,276.85,306.35,1938.92,1055.58,592.61,753.56,458.88
13153,412.01,141.15,265.26,383.6,420.15,1153.38,1197.32,788.57,1173.53,541.05
13155,799.23,84.03,199.04,249.71,920.23,812.67,3214.94,18796.99,17852.97,3396.41
13157,656.55,191.75,548.13,1078.58,920.86,6308.17,5504.39,3504.13,4968.73,815.75
13159,362.77,807.17,813.7,139.18,435.57,313.73,652.76,422.16,465.23,403.27
13161,846.02,0,0,0,478.53,0,415.63,1240.52,1151.43,672.53
13163,2239.83,456.19,742.18,1574.28,2172.79,2347.83,3140.85,2767.36,3300.11,2475.93
13165,165.37,62.34,214.12,175.23,126.31,319.75,311.96,265.86,576.09,404.47
13167,477.18,44.24,34.27,135.62,332.96,365.01,753.39,897.59,775.62,412.95
13169,670.74,67.52,199.19,159.05,330.73,273.73,735.94,1106.15,1097.74,645.88
13171,609.66,77.35,44.04,368.32,974.71,764.06,1554.88,1066.92,1558.07,936.02
13173,0,34.15,99.42,141.8,0,584.8,0,0,0,0
13175,144.77,127.66,144.9,331.65,850.52,757.09,1811.52,1068.34,1173.65,325.67
13177,374.89,0,64.62,191.97,160.32,544.55,783.94,794.8,917.52,359.91
13179,125.66,34.56,172.04,163.79,256.91,359.25,500.42,776.72,719.77,242.38
13181,1204.6,0,132.26,445.85,916.12,912.48,1415.67,1509.43,1509.43,1204.6
13183,0,0,0,0,0,0,0,0,0,0
13185,789.53,192.82,190.58,476.79,727.51,1445,1547.87,1369.72,1459.12,796.25
13187,687.69,0,242.95,313.85,450.96,584.8,1488.1,1459.85,1552.8,702.86
13189,562.78,108.39,231.5,407.99,568.39,1003.77,1113.49,899.44,1570.82,732.03
13191,697.02,48.05,67.97,281.89,499.21,454.55,671.14,1993.15,1809.94,644.65
13193,290.31,112.14,385.39,413.18,446.33,705.78,598.64,401.27,442.5,328.66
13195,480.72,0,60.67,76.18,178.08,255.75,1089.48,713.01,774.61,415.56
13197,354.99,1641.03,73.69,452.11,542.95,753.88,1275.23,673.78,688.25,364.99
13199,700.71,447.25,619.06,697.76,433.51,1601.98,789.08,790.01,729.43,648.42
13201,600.68,761.08,496.78,370.03,375.39,0,820.65,2664.3,2664.3,600.68
13205,1353.59,637.84,549.69,1186.54,1421.18,2203.81,2080.29,2136.29,2099,1752.42
13207,1061.52,117.22,146.09,411.56,467.6,705.16,1111.65,821.54,1128.14,899.88
13209,0,1781.38,53.33,168.88,159.38,256.24,311.14,0,0,0
13211,596.88,53.4,472.29,272.31,438.99,471.5,649.05,1635.08,1626.71,588.86
13213,404.19,149.44,113.42,133.9,350.97,5128.2,6159.42,757.58,719.03,391.14
13215,1251.28,318.82,376.87,847.79,1130.74,1659.24,1901.7,1949.28,1241.57,1295
13217,714.33,74.67,195.25,331.94,515.56,976.1,1356.29,721.33,810.47,682.79
13219,178.99,203.62,63.39,140.39,230.15,0,2063.82,847.46,1141.21,188.93
13221,0,0,89.13,172.2,0,365.11,0,0,0,0
13223,205.31,83.92,124.87,158.09,321.42,3992.5,922.8,273.84,443.62,291.14
13225,386.82,0,146.08,330.07,212.66,0,412.41,492.39,480.46,305.46
13227,429.23,0,165.62,190.96,274.48,0,1204.82,1086.96,1086.96,358.68
13229,532,35.99,193.91,193.93,419.6,817.2,1226.9,1006.4,1076.16,520.62
13231,214.54,848.46,653.83,158.73,234.24,324.17,990.46,559.11,666.67,248.04
13233,682.1,44.25,127.91,276.45,591.78,1285.62,1455.23,1929.26,1572.05,646.37
13235,385.02,207.77,108.77,331.75,239.92,956.87,528.75,359.42,370.02,365.84
13237,552.1,198.49,329.96,722.99,651.62,1916.33,891.1,1191.77,1546.11,697.33
13239,407.48,658.74,458.48,299.87,271.26,512.69,557.61,1402.64,976.32,331.17
13241,657.56,175.23,88.38,281.65,370.45,0,11111.11,1515.15,5000,729.4
13243,407.58,658.74,458.55,299.85,271.31,464.32,450.21,1168.25,835.94,331.12
13245,820.01,217.52,299.37,497.97,689.38,954.5,1199.7,1162.96,1027.38,806.82
13247,624.12,45.33,110.08,286.83,601.54,1169.55,1691.55,807.2,807.2,624.12
13249,92.19,0,108.64,346.05,355.34,693.64,662.1,286.12,698.32,171.16
13251,550.7,540.18,436.49,258.96,708.74,559.6,947.41,747.01,1738.59,1161.75
13253,938.54,168.11,162.9,401.82,564.3,1211.76,1215.91,1345.76,1278.26,921.05
13255,1775.41,358.04,364.37,1134.86,1204.54,2989.3,2871.48,2650.95,3520.98,1909.86
13257,816.6,38.56,132.59,434.24,530.85,1403.31,1728.52,2890.17,2486.05,665.4
13259,2383.42,761.64,796.16,1154.19,1671.31,1320.13,1793.95,3455.5,3455.5,2383.42
13261,1839.1,440.89,586.98,1001.47,2330.41,1900.05,3858.97,2719.76,3300.4,2187.88
13263,218.01,0,0,261.97,232.61,325.33,454.72,444.77,444.77,218.01
13265,491.44,325.83,299.27,464.96,567.04,660,716.22,485.62,557.09,576.79
13267,501.92,54.61,69.44,165.61,301.91,0,474.93,748.04,727.93,443.8
13269,808.82,113.82,167.07,319.24,426.15,554.93,559.05,1812.27,1372.74,648.16
13271,179.14,15.14,113.24,374.81,294.71,704.03,517.08,240.27,278.79,214.71
13273,533.75,480.69,925.26,1226.61,1698.62,1635.77,1961.49,665,1279.42,1361.83
13275,1338.4,59.37,558.09,744.54,1140.24,1703.83,2139.26,2799.62,2669.25,1262.64
13277,695.85,386.93,200.73,731.41,673.94,1616.42,1368.51,1469.51,1477.43,670.75
13279,537.73,88.95,136.15,212.58,505.95,558.62,1316.09,1039.02,1099.03,552.61
13281,459.17,138.22,263.99,580.06,683.79,"null",0,12000,12000,571.08
13283,484.43,119.44,281.3,271.74,266.79,987.45,741.24,1128.35,1082.81,429.24
13285,1712.19,255.88,519.81,639.48,1135.37,1515.15,2603.82,3017.08,3780.68,1820.82
13287,834.18,1016.42,174.63,596.09,1053.96,1238.36,1071.48,1225.49,1364.63,897.34
13289,0,64.81,82.36,0,0,0,0,0,0,0
13291,513.59,146.27,151.85,349.08,547.36,0,9756.1,1379.31,2722.77,474.05
13293,752.78,421.71,428.68,675.72,685.95,2180.48,1728.66,1426.24,1814.99,1071.49
13295,451.6,184.8,61.99,225.69,260.65,1092.15,1885.7,2874.94,2475.73,437.02
13297,712.89,57.29,125.99,303.64,387.76,1145.41,2022.51,1390.82,1943.55,673.61
13299,1426.02,409.33,196.1,425.51,782.81,698.79,440.92,2701.55,2263.3,1301.64
13301,562.71,105.93,231.53,408.09,568.3,593.78,681.06,590.03,986.45,731.81
13303,251.95,342.29,77.45,348.44,264.51,628.24,547.65,606.73,668.76,272.12
13305,795.29,140,165.23,346.6,389.68,1454.68,935.08,1413.51,1224.97,580.38
13307,1839.47,0,0,1000.78,2330.7,1681.72,3927.14,3247.22,3969.96,2186.43
13309,314,73.72,117.6,333.22,156.42,556.59,243.79,390.19,390.19,314
13311,529.53,205.93,174.23,253.31,375.94,2811.24,943.4,1086.96,1400.56,480.88
13313,586.68,113,148.68,301.8,210.25,2161.61,1280.84,2183.25,2369.67,623.45
13315,401.54,24.3,86.51,254.32,283.36,931.73,660.52,564.74,588.82,361.67
13317,491.35,325.82,299.2,464.93,567.2,909.05,1002.07,715.57,793.3,577
13319,505.39,0,74.04,120.11,305.51,244.27,531.06,551.55,667.5,559.06
13321,345.69,894,471.86,413.69,243.55,1352.13,693.92,419.86,552.66,294.03
16001,272.63,124.26,73.01,150.01,287.06,1598.54,671.65,932.57,1332.48,346.32
16003,1009.68,0,125.36,248.63,703.39,"null",0,15384.62,0,967.65
16005,393.65,191.81,85.67,146.69,498.45,977.44,2710.84,1050.88,1327.22,400.94
16007,82.12,61.52,25.76,50.43,100.74,"null",0,0,0,82.12
16009,181.09,269.25,119.02,201.45,238.05,0,0,0,0,263.7
16011,301.03,84.69,45.37,119.21,182.64,0,0,0,0,268.75
16013,279.95,26.59,55.29,210.87,203.81,0,0,0,0,253.97
16015,272.04,93.46,73.08,150.14,286.81,"null",7133.33,1989,4006.32,345.41
16017,232.3,32.34,48.85,141.21,241.16,0,0,5102.04,3773.58,294.66
16019,572.87,61.94,114.12,106.48,484.52,0,4255.32,41342.76,42695.01,417.06
16021,300.89,215.98,157.3,212.26,357.77,"null",0,4166.67,4166.67,318.27
16023,319.9,59.14,97.63,168.86,213.08,"null",0,0,0,272.89
16025,0,0,0,0,0,"null",0,0,0,0
16027,299.01,88.18,111.49,202.59,382.53,1052.63,1098.9,859.29,977.65,238.97
16029,863.98,0,73.9,67.15,219.49,"null",0,20000,20000,781.81
16031,989.32,50.93,143.64,556.21,774.16,0,15384.62,2173.91,6984.13,809.1
16033,181.49,461.89,288.89,446.43,546.88,"null",0,0,0,181.49
16035,410.29,44.36,164.08,219.62,304.11,0,15384.62,0,0,398.91
16037,150.04,55.25,55.33,107.73,142.2,"null",0,0,0,139.86
16039,468.34,27.04,82.18,109.95,97.07,0,0,163.4,0,337.63
16041,99.66,0,67.65,90.59,170.17,"null",0,0,0,99.66
16043,113.94,78.11,60.83,136.15,112.36,0,0,0,0,173.5
16045,339.86,73.09,86.54,94.31,298.57,0,0,2127.66,2325.58,332.71
16047,330.8,117.05,76.45,232.77,198.8,"null",0,0,0,333.96
16049,143.22,65.42,51.99,61.28,100.13,0,0,0,0,138.74
16051,260.38,105.6,70.88,131.91,101.67,"null",0,0,0,194.15
16053,279.63,0,110.04,202.99,184.14,0,0,3571.43,3571.43,271.66
16055,319.55,98.09,92.66,197.26,296.18,0,1282.05,1858.74,1858.74,331.82
16057,128.76,17.63,24.21,84.91,87.9,0,1062.09,295.86,564.52,118.25
16059,175.32,30.6,21.48,34.03,236.09,"null",0,0,0,208.63
16061,411.71,174.44,187.84,309.03,421.21,"null",0,0,0,459.32
16063,0,0,0,0,0,"null",0,0,0,0
16065,223.17,32.95,49.12,86.85,178.44,0,0,890.22,0,226.26
16067,0,53.01,114.66,0,0,0,0,0,0,0
16069,375.66,65.39,159.75,216.4,175.12,3703.7,0,0,0,366.47
16071,393.42,62.27,102.1,79.55,189.39,0,0,3277.5,5272.5,401.33
16073,551,78.08,44.06,158.38,391.89,0,0,0,0,470.4
16075,422.74,126.89,127.96,205.73,306.97,"null",6811.15,2941.18,2941.18,443.01
16077,473.12,137.65,91.37,421.15,559.38,0,0,0,0,483.94
16079,375.14,107.16,240.55,452.71,382.97,0,0,0,0,381.56
16081,223.14,151.75,139.29,139.64,178.49,"null",0,1730.83,0,226.29
16083,338.09,79.68,104.51,266.06,456.32,0,2985.08,851.06,851.06,386.74
16085,422.08,0,162.22,372.35,568.33,"null",0,0,0,450.12
16087,272.11,45.3,56,363.94,523.53,0,0,3225.81,0,462.58
17001,180.44,43.08,58.15,146.09,184.01,1050.46,2081.84,115.21,835.32,209.81
17003,117.74,44.12,117.91,137.41,117.82,327.33,0,216.63,386.02,223.81
17005,169.16,48.15,87.69,202.95,72.66,1589.96,592.59,399.6,433.17,155.88
17007,231.71,91.46,80.45,163.37,244.42,3448.28,2492.88,1380.9,1820.39,268.79
17009,0,32.86,0,0,0,0,0,0,0,0
17011,127,35.9,36.63,76.47,109.18,0,3333.33,1092.9,1111.11,110.96
17013,162.6,0,0,64.72,80.87,"null","null",3582,3582,144.52
17015,175.04,96.1,85.68,137.16,178.26,3859.65,1754.39,1369.86,1369.86,179.06
17017,0,24.35,38.78,0,0,0,0,0,0,0
17019,140.78,22.99,46.47,111.11,221.83,614.28,1433.14,626.67,866.86,162.65
17021,201,19.17,32.65,94.9,120.57,0,441.6,1380.67,1303.42,178.15
17023,196.46,0,59.62,70.87,195.63,0,0,0,0,222.27
17025,143.22,0,69.2,88.19,102.83,0,0,1724.14,1587.3,125.79
17027,221.63,74.58,46.59,79.44,77.53,576.7,960,1563.72,1288.66,159.95
17029,270.27,34.89,66.22,125.23,283.76,744.83,2073.7,434.07,930.49,303.5
17031,281.06,107.18,138.21,200.5,274.35,649.83,866.18,835.09,823.96,269.01
17033,320.09,8.39,46.28,91.1,120.67,0,114.68,110.38,109.89,268.44
17035,144.59,17.87,49.99,26.41,75.13,0,0,2325.58,0,126.22
17037,180.16,14.18,39.71,101.05,110.02,485.14,534.79,528.54,536.44,152.82
17039,532.83,59.86,66.39,109.48,224.49,0,34299.52,24786.32,26344.09,467.86
17041,113.18,44.25,38.09,109.17,127.8,30303.03,3418.8,2739.73,3769.84,130.16
17043,107.59,22.19,23.71,72.37,89.49,871.34,476.12,642.72,806.32,112.94
17045,248.54,116.88,73.75,136.25,174.08,2777.78,319.49,609.76,609.76,258.61
17047,104.91,0,66.59,150.39,163.35,"null",50186.66,6496.67,29985.42,223.2
17049,210.39,35.72,46.67,121.84,168.5,100000,5701.75,5303.03,8791.21,257.62
17051,256.91,48.44,89.39,160.69,126.28,0,710.27,199.6,333.91,232.31
17053,118.57,52.02,12.57,0,76.89,0,64285.71,12500,17808.22,126.92
17055,363.43,26.44,45.12,156.31,112.06,0,22592.59,3623.19,4516.81,288.15
17057,238.93,75.9,45.81,133.47,140.48,0,153.85,1567.4,1214.86,208.06
17059,104.95,111.23,46.8,150.35,163.39,0,35060,4542.7,27838.1,223.18
17061,91.5,73.73,47.51,112.81,67.45,0,0,0,0,85.63
17063,151.19,80.29,51.58,110.32,107.2,6666.67,4970.76,1532.57,1331.02,133.66
17065,104.95,0,0,150.36,163.34,0,9829.19,6338.1,25758.53,223.13
17067,166.77,79.23,54.25,104.53,74.68,0,0,0,0,103.02
17069,197.63,0,0,49.16,64.08,0,0,0,0,143.36
17071,162.87,81.52,48.16,134.2,151,0,0,0,0,160.4
17073,188.58,64.54,53.63,121.55,257.13,1846.97,3449.82,3787.88,4248.37,242.85
17075,105.88,30.53,47.6,94.97,93.55,2349.34,5549,1304.35,2030.08,131.36
17077,311.52,38.18,43.42,107.42,158.7,525.46,1022.24,749.12,749.12,252.94
17079,132.49,66.73,63.58,147.32,207.58,"null",0,0,0,165.38
17081,340.14,74.55,41.23,111.42,174.9,1206.9,1875.19,1089.15,4021.56,184.89
17083,162.55,26.62,45.99,64.72,80.86,0,0,796.99,796.99,144.54
17085,111.35,73.12,55.53,46,121.38,0,3030.3,1666.67,1666.67,128.85
17087,293.82,71.31,21.31,103.84,228.68,196.02,606.67,336.9,652.95,334.27
17089,134.87,47.99,60.37,121.83,187.03,569.92,990.82,1227.64,1101.41,147.43
17091,519.07,74.94,69.28,117.62,260.54,617.63,1365.32,2185.74,3054.44,426.87
17093,126.6,6.36,22,46.52,182.03,757.58,851.06,680.4,594.72,138.42
17095,294.76,56.99,56.85,121.15,192.13,554.16,537.22,1288.5,1321.95,271.98
17097,133.93,23,27.97,112.27,144.36,620.87,835.58,836.91,836.91,133.11
17099,234.07,51.3,41.23,76.2,136.04,0,1135.82,1523.81,1556.63,237.47
17101,275.58,0,0,42.44,61.49,0,0,0,0,217.09
17103,199.63,56.49,105.82,173.22,126.81,194.36,98.59,441.08,332.79,189.05
17105,441.91,70.61,63.28,161.92,272.98,147.28,310.4,3738.81,2578.93,345.52
17107,168.55,61.82,45.13,107.57,185.65,310.88,304.29,223.71,225.63,181.48
17109,141.24,35.34,41.86,44.77,104.95,213.9,356.33,1840.49,488.49,135.54
17111,87.39,42.46,33.79,62.3,76.27,2196.53,2461.54,1160.09,2044.29,125.83
17113,205.93,35.36,66.68,107.53,169.61,657.03,1339.62,1285.76,1215.94,193.37
17115,434.91,95.67,80.61,167.74,279.23,736.54,1226.45,1431.3,1435.49,383.41
17117,153.82,35.23,25.76,58.81,147.93,0,1673.64,1133.14,1398.6,163.95
17119,158.26,29.17,53.71,68.02,160.62,537.31,1130.7,661.77,704.94,153.17
17121,255.1,82.62,85.23,122.48,198.23,950.12,1913.45,939.85,1565.49,279.38
17123,119.38,38.81,46.97,59.5,44.98,0,0,0,0,103.57
17125,305.15,31.57,66.91,188.79,258.55,0,45454.55,11904.76,13405.8,243.98
17127,452.37,35.79,128.18,170.36,216.23,0,315.3,371.8,578.11,355.15
17129,187.57,0,43.83,49.24,108.17,240000,10714.29,1030.93,4545.46,156.63
17131,339.8,30.16,46.15,104.88,130.39,7368.42,19607.84,62162.16,58894.23,259.91
17133,9.79,9.15,37.47,24.98,24.97,0,27083.33,7317.07,7317.07,9.79
17135,166.11,58.26,64.9,95.97,106.56,0,122.1,106.04,191.68,158.44
17137,121.74,27.17,50.48,143.28,189.43,1024.16,649.06,333.7,520.23,148.21
17139,165.25,156.82,40.5,97.11,168.39,0,0,20689.65,21875,247.79
17141,200.82,31.36,77.24,123.41,160.04,5357.14,14285.71,8181.82,7377.05,121.13
17143,389.73,44.78,90.82,180.7,256.44,1272.02,971.73,1105.22,1016.57,352.04
17145,185.49,51.21,64.6,204.36,162.85,5529.95,684.93,626.42,697.64,172.25
17147,464.41,65.08,33.71,79.28,107.73,0,4761.9,44000,39622.64,346.96
17149,270.54,63.06,58.31,97.31,322.36,0,1383.53,1393.73,1486.99,249.36
17151,452.25,86.47,72.89,170.32,216.2,0,313.7,266.19,434.18,355.25
17153,117.78,41.49,58.96,1817.66,117.84,0,0,248.18,431.72,223.79
17155,53.6,0,0,27.7,34.56,0,0,0,0,60.99
17157,81.7,36.22,21.8,59.3,68.75,82.61,224.59,168.41,145.35,62.86
17159,261.15,0,44.59,89.74,112.42,0,0,1333.33,0,239.84
17161,244.75,78.21,57.58,176.07,207.91,928.07,1066.43,963.68,1091.53,242.42
17163,257.11,32.9,96.71,159.33,196.09,593.19,702.38,504.57,589.65,206.29
17165,293.8,71.29,21.31,103.86,228.72,676.13,2299.88,881.4,1652.34,334.22
17167,247.28,126.55,73.97,107.75,179.89,755.54,996.25,1108.35,1061.99,245.43
17169,271.68,0,31.41,229.23,268.4,"null",0,757.58,757.58,337.63
