"point_id","x","y","total_1860","total_1830","slaves_1830","total_1790","slaves_1790","slaves_1860","free_blacks_1860","total_1910","black_1910","total_1970","jail_1970","black_1970","total_2010","black_2010","jail_2010","jail_black_2010","total_2014","total_prison_2014","black_2014","jail_2014","jail_black_2014","prison_2014"
12065,-290433.709,-824618.7713,236.0287933,0,0,0,0,8.8961315,0,1478.085205,52.324234,3780.080078,5.447854042,117.1052628,20082.75195,619.4188843,91.19317627,9.985831261,20806.40234,20806.40234,561.664856,89.96733856,6.502949715,10.28930092
3779,523837.011,676692.8687,7456.945313,13.9427,0.0205000006,0,0,0,6.8882909,9839.356445,6.0067382,12396.38574,5.799782753,8.301715851,21099.05469,201.0753479,87.74802399,14.58812141,20822.51953,20822.51953,175.6624756,74.91267395,7.267054558,3.424818516
8186,-2020758.989,-35794.0113,310.8154907,0,0,0,0,0,2.3859999,1141.208252,11.1654997,3912.122559,12.03163147,27.1654911,21349.16602,1537.27124,75.05519867,15.61781502,20851.50781,20851.50781,1045.311401,90.18688965,10.88709068,3.313201904
12187,1465337.531,-850064.7313,150.5992584,0,0,0,0,38.0484886,0.0063984,2469.078369,967.869751,9755.931641,13.84505463,1252.346069,20979.91016,1139.718384,89.70295715,16.60925484,20868.94531,20868.94531,1322.187256,92.10374451,17.08523369,4.058624268
7345,854634.491,116881.7487,9445.498047,7309.15,1656.10351563,438.934,83.1808,44.0973434,57.3908691,10319.62598,161.1654053,10620.6582,5.558906555,83.85237885,21044.48828,174.4067688,128.9849396,3.008471012,20876.25781,20876.25781,222.5635071,138.5700226,3.804257631,4.045758247
9998,-1511839.789,-341145.5313,72.9888382,0,0,0,0,0,0.2314796,934.6719971,12.7104998,2325.717285,4.446748734,50.55160141,20224.30664,1096.640137,64.10498047,9.421168327,20888.83789,20888.83789,837.2996826,63.01332855,8.002435684,6.074516773
11636,-137757.949,-697388.9713,1081.779053,0,0,0,0,254.5147095,0.3412578,9859.200195,1335.918823,20592.17773,15.81787682,2514.42041,20713.54492,1740.609131,69.57797241,14.25693703,20907.33398,20907.33398,1914.591431,75.24330902,13.19688988,6.871038914
11826,91255.691,-748280.8913,1649.244507,0,0,0,0,779.5911865,0.7464824,3948.778076,1513.14148,3183.258301,5.83280468,877.6935425,20978.16016,3015.689209,172.0420227,40.74386215,20907.36328,20907.36328,2583.563232,243.1261444,42.70523453,11.86048698
5400,600174.891,422233.2687,5540.949219,290.67,0.1355562508,0,0,0,5.4253788,13219.5498,85.2073669,14905.34668,8.855232239,204.3443909,21608.38672,571.7832642,55.5250473,9.430743218,20911.18359,20911.18359,500.7655334,56.2231636,7.99457407,6.633896828
8754,320269.331,-112131.8913,1083.794678,52.5139,2.9227449894,0,0,31.2061539,3.6478763,4293.473145,3.5630724,5288.72168,1.745025039,1.326595783,21286.93359,63.29618454,70.99913025,0,20917.0332,20917.0332,66.98252869,90.57344055,1.271995544,5.258685589
2203,40363.771,931152.4687,54.1689987,0,0,0,0,0,0,5796.956543,1.59815,7133.584473,0.742600024,1.250650048,20544.75391,200.066452,51.6717453,3.247032166,20922.42188,20922.42188,189.5580139,55.73446655,2.801877499,2.804730415
4265,803742.571,600354.9887,4293.251953,14.6615,0,0,0,0,22.5120144,10297.61914,86.7771988,16690.22266,15.19668102,542.536377,21261.7832,1238.001099,55.74617767,18.48605347,20924.25,20924.25,1456.346069,55.46007538,23.44378281,2.271045208
1259,-2122542.829,1083828.229,664.4624023,0,0,0,0,0,0.84586,2647.546631,0.2363322,9261.636719,3.867598057,12.80975819,20561.38281,236.0916443,34.65968323,1.02913022,20930.40234,20930.40234,191.1330261,32.14196777,0.865863204,2.94700551
4758,1058202.171,524017.1087,6830.732422,1140.45,0,0,0,0,6.7989001,18287.51563,34.2017288,30456.19727,16.19609451,257.7091675,20908.75,175.7812347,60.23859787,3.389476776,20967.05469,20967.05469,160.5654602,66.10370636,2.525698423,1.972579956
3144,1388999.651,778476.7087,11480.59766,9831.17,0,0,0,0,89.4562531,17888.54102,49.084446,19289.10547,16.44590378,225.8113556,21195.39453,426.77948,55.4429245,8.588511467,20969.58984,20969.58984,223.8192596,47.86519241,3.804672957,2.583438397
12325,40363.771,-926402.6113,1191.780273,4.9485,2.4100875855,0,0,890.2141724,1.0659351,2353.737305,1118.282593,9665.552734,10.7426548,2932.776123,20326.4375,3080.548096,80.61628723,31.69876099,20978.96484,20978.96484,3351.551514,68.20417786,48.95780182,4.885859489
727,-570339.269,1211058.029,0,0,0,0,0,0,0,1468.412964,2.3671675,1967.958252,0.591505826,0.209103301,16478.80273,107.9402313,85.40276337,0,20988.27148,20988.27148,321.3090515,114.1488266,6.099416256,5.613361359
8483,1490783.491,-61239.9713,5832.788086,4887.81,1730.1607666,2731.68,530.52,1891.570435,102.1660233,9133.794922,2897.556885,11326.41602,2.849601507,3127.24292,20628.6875,2676.470215,26.89855576,9.110977173,20995.38672,20995.38672,2655.585693,30.0831852,10.12609291,2.369120121
7368,1439891.571,116881.7487,7641.173828,10820.4,4837.79638672,3188.75,993.785,3000.698242,157.6098328,9241.1875,2560.47583,14115.6543,15.79178619,2255.557617,20645.93555,2394.967041,174.9792328,82.64225006,21019.5332,21019.5332,3031.410645,219.4661865,234.6902618,1.479434848
680,-1766299.389,1211058.029,3.2073584,0,0,0,0,0,0.0043236,1030.519043,3.4243612,5295.540527,4.39756012,15.68031502,18722.40234,401.8702698,72.68258667,7.194766045,21020.91992,21020.91992,543.1815186,76.1101532,1.826675415,2.760040283
5511,-748460.989,396787.3087,19.8780003,0,0,0,0,0,0.01875,2416.33374,4.3842368,3818.115234,2.016694546,4.93596077,20279.37695,245.5080109,44.66852951,2.210097551,21057.93359,21057.93359,256.9540405,42.14138031,2.156609058,2.870058537
5246,854634.491,447679.2287,8541.039063,99.2212,0,0,0,0,25.4930019,13575.51074,37.9008598,20272.50391,8.089832306,42.04384232,21023.78516,210.5708008,100.0205383,7.241252899,21099.35938,21099.35938,305.8623657,104.8453369,9.195905685,6.524495602
6095,1719797.131,320449.4287,9595.202148,7215.29,610.075378418,5562.19,1149.34,1478.06543,2203.210938,14646.44434,4255.257813,15809.42969,12.95651436,3699.234375,21741.98047,4419.755371,110.1185684,63.56285858,21126.86914,20921.22461,4338.595215,111.6426163,53.21277618,5.863282204
6557,1134540.051,244111.5487,10000.29004,3927.52,0,0,0,0,373.1620789,16908.12109,417.1163025,17856.55469,18.18262482,198.3188171,21455.14844,312.4819031,42.94367218,4.855607033,21142.06641,21142.06641,463.3221741,49.79370499,6.638109684,6.125112057
7675,1185431.971,65989.8287,2235.969971,1175.87,126.399459839,265.724,15.5799,29.5726547,12.0511141,9692.264648,94.1809311,18544.38477,31.51289368,121.5749893,21372.11719,85.0421524,134.0661926,4.307994843,21162.92578,21162.92578,128.5038452,152.7352753,9.182981491,4.996702194
6410,1490783.491,269557.5087,6642.672363,7540.59,2836.45336914,4640.85,1334.74,526.119812,214.2156372,10608.39844,562.3606567,12266.16602,10.53645992,261.3650208,21074.71484,480.220459,95.84078979,14.35655975,21163.42969,21163.42969,645.9692993,104.5693207,24.43852615,3.94071126
9103,1414445.611,-163023.8113,5348.213867,3013.47,1120.91845703,1577.49,186.685,2031.263428,45.1942863,12443.37305,4898.839356,14331.27148,5.773701668,4783.133789,20850.0293,5662.898926,45.06900024,40.90535736,21165.81641,21165.81641,6170.680664,38.96102524,34.89909744,2.591645718
920,-1613623.629,1160166.109,10.4552488,0,0,0,0,0,0.0085315,2076.546875,1.2310615,6450.992676,1.774570704,5.667831421,20842.38867,110.999939,75.66159058,0.625479698,21169.33398,21169.33398,92.9384613,79.15077972,0.680433691,3.754267216
11469,269377.411,-646497.0513,2527.868652,474.459,266.624237061,0,0,1428.104248,145.1719971,7051.389648,3933.149658,6778.082031,11.01449966,2512.696289,21365.62891,10777.50684,360.7735901,323.7046509,21176.00977,21176.00977,10390.95898,403.7628784,358.0090942,7.136270046
6982,-290433.709,167773.6687,0,0,0,0,0,0,0,3379.291504,19.1595001,6866.875977,1.685750008,9.718500137,20790.64844,328.8627625,50.57735062,5.542590141,21192.00586,21192.00586,413.1114197,65.65068054,6.962450981,6.355475426
2082,701958.731,956598.4287,72.2173004,2.68428,0,0,0,0,0,3676.528565,4.1518092,4386.728516,2.314390183,2.808509111,21174.41797,139.0167084,64.3321228,0,21199.75,21199.75,218.4355774,64.40904999,0,1.899457693
8899,65809.731,-137577.8513,0,25.7827,2.0087451935,0,0,0,0,4972.84668,292.2407532,8522.893555,8.599500656,39.50174713,20973.14844,165.2867737,84.88251495,0,21199.7832,21199.7832,247.9464874,85.79978943,0,6.440493107
12581,1439891.571,-1180862.211,1.0810297,11.5475,1.474249959,0,0,0.2135288,0.0534,111.3108749,16.5710888,1325.22583,8.802812576,110.7142181,21056.56445,478.7275391,101.5873871,6.366168022,21200.86328,21200.86328,484.9096069,90.82872772,4.848475456,1.988659263
5294,-2097096.869,422233.2687,2577.667725,0,0,0,0,0,34.0370789,1108.888428,4.0633612,8574.382813,20.35144424,13.06943035,21159.83398,151.5191193,61.5461235,1.503579736,21212.41797,21212.41797,235.8528595,65.04524231,2.65963769,1.299204588
3290,651066.811,753030.7487,9287.310547,0.16557,0.0002434375,0,0,0,1.6675328,18683.31445,6.6198559,22729.24219,8.743595123,8.231519699,21296.72852,147.3070831,60.43173981,7.765881538,21228.39648,21228.39648,72.76342011,56.15596771,1.121280432,2.000181198
11011,-1002920.589,-544713.2113,36.6875,0,0,0,0,0,0,844.9672241,4.2600002,6274.918945,7.607780457,44.90977097,20544.11133,163.2321472,82.04699707,1.686426401,21233.67578,21233.67578,147.4572449,75.97402954,0.861019492,3.915507793
10091,854634.491,-341145.5313,2869.935059,936.335,165.322570801,0,0,175.9205017,1.5847499,8758.365234,328.0079346,13514.72461,15.94877148,210.3111115,21620.98047,209.4233398,94.64836121,7.724059105,21255.55078,21255.55078,359.1553955,105.6069794,12.90417194,3.653298616
9212,396607.211,-188469.7713,3384.990479,131.613,13.3374061584,0,0,316.3300171,0,8028.231445,409.5772705,7362.992188,2.636000156,164.2845001,21403.09961,742.7825317,92.71821594,13.6707716,21260.62695,21260.62695,1002.235168,92.10099792,18.44599533,9.261090279
8706,-901136.749,-112131.8913,163.3168335,0,0,0,0,0,0.0466088,772.8338623,1.011088,1363.641235,1.123368502,2.145735979,20294.0957,140.6556549,91.25837708,1.780922294,21264.0332,21264.0332,252.2967072,113.4703827,2.853663921,1.812144995
7490,498391.051,91435.7887,6631.351563,1757.59,65.9003753662,0,0,77.6088104,19.2249603,8873.789063,195.4385834,12493.99023,3.416942596,377.7257996,20895.87305,407.8452454,24.6114769,5.058392525,21318.67578,21318.67578,446.697113,29.37345314,4.0435853,4.329453468
8631,1236323.891,-86685.9313,3864.509033,2293.14,464.074035645,813.404,60.1858,221.6301117,45.5895844,11258.1709,342.6019897,13477.4248,9.593744278,172.2615662,21049.31836,437.9335938,53.32363129,6.353591442,21322.49414,21322.49414,461.4111328,66.42909241,5.912475109,5.34644413
7192,1007310.251,142327.7087,12286.5918,11546.9,3686.53369141,452.931,52.477,5479.873047,201.656311,14119.68262,4026.465088,16023.27148,17.59617805,2198.961914,21836.98633,1561.390381,57.3384285,17.15968513,21335.08984,21335.08984,1578.969482,55.98513031,19.20085716,7.845340729
1233,243931.451,1109274.189,12.0115004,6.098,0,0,0,0,0,3148.303711,1.0764999,25859.2793,33.44635773,4.898071766,21208.53906,289.4281616,26.97728348,1.780322313,21342.79102,21342.79102,327.0773926,17.97917557,0.980733872,4.375309944
3617,600174.891,702138.8287,11708.99121,13.9427,0.0205000006,0,0,0,8.2370653,13943.34766,12.8922615,20752.31445,4.208180428,108.8634796,21418.48242,114.6847687,57.32157516,3.705160141,21357.52734,21357.52734,280.0899048,67.39826202,5.887565613,3.023837566
7747,-1028366.549,40543.8687,7.6695004,0,0,0,0,0,0,1590.077759,9.2652502,2823.520508,6.977749825,3.970750094,21148.64453,217.8124237,79.57807159,4.251972675,21363.73828,21363.73828,140.9457703,64.23221588,2.234936953,3.76000905
4740,574728.931,524017.1087,7441.105469,37.125,0,0,0,0,6.4252729,10284.77539,24.9534111,17987.16406,4.419821739,114.1578827,21688.85938,424.2234497,27.10464096,29.68155861,21384.77148,21384.77148,621.4504395,42.5049057,47.4774971,2.699328899
5057,243931.451,473125.1887,3370.966553,0,0,0,0,0,0.341,9220.916016,62.0777473,12082.96777,3.427999973,18.75975037,21406.18359,382.3258972,25.06453514,0,21396.82617,21396.82617,488.9430542,26.46149254,0.812175572,3.365641832
11323,1388999.651,-595605.1313,877.4847412,0,0,0,0,640.7119751,0.9540577,3423.998535,2143.597168,10621.27441,13.06469536,2648.138428,20703.46484,1959.919556,179.8447571,39.42569733,21400.65625,21400.65625,2185.798096,137.7563782,36.03718948,4.42872715
11319,1287215.811,-595605.1313,685.1824341,687.997,386.961578369,80.6368,40.7166,96.0963364,0.6451368,5312.311523,1748.947998,7797.616211,17.31542397,1532.335205,20750.0332,4745.501953,202.1978302,96.12168884,21407.88672,21407.88672,5339.191406,221.2546844,121.0313721,5.745881558
9092,1134540.051,-163023.8113,1745.383301,1737.53,164.70741272,0,0,112.7421799,15.2288227,5671.316895,203.4356995,7124.936035,2.631273508,160.4480896,20676.24609,200.9284515,63.43404007,1.872673631,21420.45117,21420.45117,807.5599365,71.96925354,5.314124107,2.181059599
7055,1567121.371,167773.6687,8669.951172,9618.2,5206.06396484,7462.79,4059.72,5247.09082,497.3789978,7109.727051,4103.37207,7984.399902,2.724339962,3262.929932,20979.76367,5300.717773,51.13941574,47.53349304,21429.33594,21429.33594,5613.646973,51.19844055,45.7604866,1.548184276
3614,523837.011,702138.8287,6352.783203,13.9427,0.0205000006,0,0,0,4.4301014,8232.661133,5.3526173,9684.897461,4.004820347,6.661395073,21375.86523,637.24646,90.03916931,28.24799728,21436.79297,21436.79297,790.3687744,81.97148895,32.9812088,3.543417692
5255,1083648.131,447679.2287,14093.55176,5662.58,0,0,0,0,24.9621315,19961.37891,42.9417458,28778.03711,19.23898125,142.1054688,21864.86914,263.7994995,81.95066071,5.249684334,21464.10547,21464.10547,449.091156,87.8575592,7.282196999,5.024299145
7992,1185431.971,15097.9087,3689.129883,1805.94,209.605316162,411.3,26.9061,125.4372864,17.4190273,16113.00781,1021.672791,20768.89453,22.46559334,550.2713623,22066.77734,731.3936768,163.809494,4.118068695,21464.43945,21464.43945,689.30896,207.1642761,4.704503536,6.494042397
6896,1592567.331,193219.6287,9008.505859,8491.52,5139.44726563,7667.94,4531.84,5000.878906,155.386261,8932.351563,3747.911621,11004.5918,14.48763752,3270.706055,21658.07422,2951.483154,131.3063965,83.87664032,21467.78711,21467.78711,2759.346436,148.3097687,86.05362701,2.225253344
4906,600174.891,498571.1487,8106.076172,37.125,0,0,0,0,3.8251359,15192.63184,80.0385208,26715.48828,4.043775559,305.1747131,21474.06055,455.5677795,32.73114777,2.65707922,21480.95703,21480.95703,613.3594971,36.88655853,3.610398769,2.371978283
6549,930972.371,244111.5487,14974.05566,11860,280.112030029,207.127,49.9263,0,54.451355,13873.6748,76.9773941,12285.82617,9.493078232,3.39777565,21716.35547,88.11109161,120.3015518,2.920343638,21512.16406,21512.16406,100.0241547,121.7685547,1.686931849,16.25192642
3325,1847026.931,753030.7487,14561.97852,10077.9,0,7838.22,0,0,319.6660156,27807.92383,303.5494995,27084.53125,18.31184006,188.3598328,21572.89453,449.1222229,73.95619202,12.70595932,21519.36328,21519.36328,649.6109619,66.28392792,16.66243744,1.136244774
8248,-443109.469,-35794.0113,0,0,0,0,0,0,0,1381.666382,9.4033327,3948.233887,2.265646935,132.5197754,21289.20313,913.1751709,98.7203598,24.36720657,21552.86133,21552.86133,1393.251953,92.27016449,23.49658203,4.645566464
9069,549282.971,-163023.8113,1324.993042,1274.27,409.696075439,0,0,489.5696716,0.9703554,8525.385742,3722.167969,16211.25977,41.23561859,4356.702148,21639.00195,9742.427734,125.3706894,104.6542358,21554.09375,21554.09375,9803.992188,127.6139526,94.32780457,9.637206078
12174,574728.931,-850064.7313,5993.188965,47.735,35.8297157288,0,0,2287.278076,149.5384521,7473.240234,2993.775879,12145.99414,13.69906902,1150.769409,22158.30273,6192.931152,59.62824249,43.83449554,21557.20313,21557.20313,5947.965332,53.61357498,39.04580688,7.243014336
9559,-1918975.149,-264807.6513,71.6869965,0,0,0,0,0,0.13275,3638.29541,40.3567505,6614.897461,11.71427917,28.74117088,22117.83594,370.8047791,44.09636688,2.964767695,21572.41797,21572.41797,294.8467407,55.82509232,2.906954527,1.805581093
7957,294823.371,15097.9087,1692.60791,53.4629,4.1203422546,0,0,98.1552353,0.63798,5676.958008,70.3152542,6472.300293,8.207485199,44.83568192,21517.74609,319.1417847,114.2214737,8.552420616,21596.26172,21596.26172,371.8392944,122.5687866,11.31685925,14.2419796
2819,574728.931,829368.6287,970.7966309,13.9427,0.0205000006,0,0,0,6.4114165,7990.441895,6.4217305,9975.962891,9.805768967,0.580584526,21567.69922,132.3373413,142.6266022,6.716958523,21615.96875,21615.96875,130.1453094,149.3284302,4.287213326,2.470275402
9229,829188.531,-188469.7713,10875.91699,6430.82,1293.59912109,0,0,3569.584473,34.1158333,11643.5127,2635.428711,12097.14551,15.91221142,1401.001343,21554.50781,1939.685791,152.3732147,46.01950836,21624.41406,21624.41406,2114.939941,175.2775116,56.21099091,4.620893002
2358,193039.531,905706.5087,224.8068237,5.206,0.0452500023,0,0,0,0.104533,5440.571777,2.8589981,8326.696289,3.634358883,28.05235863,21572.5625,148.5750427,60.24556351,10.72941208,21625.59766,21625.59766,148.9936829,87.51622772,12.13846397,4.576630116
3278,345715.291,753030.7487,1713.410645,5.206,0.0452500023,0,0,0,1.5473372,7510.921387,2.0603373,7910.242188,5.022743225,2.816918373,21655.67969,331.6616516,37.33382797,3.911139965,21644.36133,21644.36133,295.3132019,37.93735504,2.639489412,2.206885099
5756,1338107.731,371341.3487,10401.69336,7884.6,50.1236305237,3326.77,63.9491,5.4657307,211.9902191,12820.2666,170.8448181,17822.25391,8.613095284,193.1912537,21486.8418,1202.343506,81.85716248,3.481024504,21669.98828,21669.98828,1904.553345,73.28749847,6.123555183,3.744674206
8170,1643459.251,-10348.0513,7561.560547,4573.77,1965.3046875,3554.82,1205.02,4279.931152,287.6773682,14864.10254,9030.277344,17538.62891,12.95681286,8327.051758,21940.95313,11659.28418,101.9611053,105.0944214,21675.4043,21675.4043,11976.8418,104.8738251,96.02149963,6.315609455
1666,2101486.531,1032936.309,16219.08398,2029.02,0,148.754,0,0,48.5527382,12779.59277,25.3403244,13358.94238,2.443395615,11.25811863,21965.28906,192.0277252,65.48100281,2.92935276,21678.95898,21678.95898,227.7973938,70.22764587,2.277127504,2.164782047
11821,-35974.109,-748280.8913,1350.809815,0,0,0,0,512.3627319,0,7978.560547,3880.329102,7554.912598,12.37284279,2350.284668,20807.73438,3609.961426,71.14128876,60.95843506,21695.31641,21695.31641,3516.682373,78.36446381,59.36824417,5.75155592
9793,371161.251,-290253.6113,1984.615723,129.153,20.6392688751,0,0,638.2693481,0,8656.75293,3479.345215,8104.071777,0.551701963,1478.955811,21564.36719,1658.541016,0.918294549,0.661771715,21711.26758,21711.26758,1785.877563,1.134275556,0.699725032,7.149289608
9824,1159986.011,-290253.6113,5121.388184,6621.12,3040.60107422,3159.53,682.423,1445.949829,18.0239258,15299.40332,4131.811523,11714.30371,9.118035317,1497.661621,21412.38672,1089.060181,104.3854599,18.93611526,21751.5625,21751.5625,1018.319153,109.1483536,14.41057396,5.277862072
6745,-2249772.629,193219.6287,266.8452454,0,0,0,0,0,0.95725,1821.120239,8.0699997,12802.42676,31.91898155,469.4691772,22078.07031,372.6480103,65.75296783,3.619104385,21786.41016,21786.41016,487.1302795,76.16313171,4.674255371,2.17207408
6678,116701.651,218665.5887,8927.691406,613.513,99.9162597656,0,0,1705.613648,25.6756401,9508.384766,455.9599609,9461.396484,6.170202732,61.92103958,21533.66016,348.1280212,43.81737518,2.753218651,21788.76953,21788.76953,533.2041626,47.88677597,3.75447917,5.502038002
2360,243931.451,905706.5087,807.2510376,5.206,0.0452500023,0,0,0,4.7331381,6836.950684,2.0268934,8738.138672,2.678313732,9.490534782,21776.53516,505.7069397,33.53393173,0.284493804,21791.35938,21791.35938,555.3786011,28.93770409,0.959964275,2.27728653
1376,2076040.571,1083828.229,13681.96387,8709.02,0,218.835,0,0,26.4926472,13109.97168,24.6266174,13762.50293,6.433608055,14.81858826,22037.72461,200.504837,45.37218475,1.872548103,21801.04688,21801.04688,290.6384888,42.24642181,3.399663925,1.732244492
2403,1897918.851,905706.5087,8582.404297,9361.48,0,5669.76,0.308162,0,14.9088459,8712.223633,12.2032223,14005.99707,9.872284889,9.54513073,22106.95117,168.1123962,64.89194489,1.291255236,21801.28711,0,127.2041397,62.67996216,0.554615796,0
11052,40363.771,-544713.2113,1970.704346,0,0,0,0,543.6068726,0.3698458,8862.697266,2047.183106,6642.804688,7.577212334,921.0074463,21375.27734,1025.967041,105.5046997,8.481453896,21804.38086,21804.38086,1246.738159,101.0090179,10.21068001,7.883731842
9500,243931.451,-239361.6913,2085.474854,104.867,9.2904996872,0,0,262.5117493,0,7781.783203,367.8252258,6413.646484,3.806357622,133.9148407,21199.47461,607.6123657,71.80493927,9.633448601,21805.39258,21805.39258,519.5836182,72.10886383,9.645429611,8.019313812
1449,-519447.349,1058382.269,0,0,0,0,0,0,0,2332.490967,1.1192501,3658.60083,0.555999994,0.559500039,19594.36133,263.6262512,32.89120865,1.043462992,21823.97461,21823.97461,371.783844,61.32526398,1.272714376,1.796017051
9653,472945.091,-264807.6513,1793.073486,289.847,93.3660736084,0,0,572.4400024,0,8779.014648,6043.255371,11959.33691,16.29250145,5657.299805,22417.92578,12426.69824,86.29154968,48.57295227,21831.46484,21831.46484,12177.01953,76.91137695,46.13719559,4.546217918
3950,880080.451,651246.9087,7127.429688,45.9548,0,0,0,0,13.3801079,14191.08105,37.1299896,19365.62109,26.99721146,436.8817749,22322.19141,1638.876343,70.28535461,5.411185265,21858.26758,21858.26758,1413.986084,73.95555878,2.876003742,2.400268793
5590,1261769.851,396787.3087,14811.62207,10956.4,123.597038269,455.585,24.5624,0,321.8047791,26814.95898,665.4180298,20317.79102,7.654210091,434.4221191,22212.74023,1607.84314,38.82678986,7.249686241,21859.02148,21859.02148,1385.189819,43.64364624,6.883667946,2.515317917
5457,-2122542.829,396787.3087,2832.720215,0,0,0,0,0,30.5305653,2261.167236,2.491307,7357.803711,14.55487823,61.68575287,21261.37109,693.2353516,66.12531281,2.924095869,21866.49805,21866.49805,764.4072876,71.82545471,7.701624394,1.68337059
11411,1159986.011,-621051.0913,667.8255615,312.839,42.6226387024,0,0,89.2598495,4.7404675,8763.439453,2544.742432,13252.99805,33.35669327,3327.592529,22101.03125,7200.012695,288.6850891,28.76012611,21880.88477,21880.88477,7102.847656,294.7914429,105.2422943,2.855468035
9241,1134540.051,-188469.7713,1784.951172,2428.44,385.171203613,580.611,50.6746,153.5935364,33.8537827,5872.250488,277.3911438,7630.866211,0.0241434,180.2233887,22428.30859,351.6914673,54.49474335,4.104962826,21881.37305,21881.37305,326.6400757,46.31977081,3.7287395,1.929077148
2079,625620.851,956598.4287,140.0772247,13.9427,0.0205000006,0,0,0,0.349968,6123.870606,2.5024858,6950.383789,0.472783178,1.116323352,21884.35742,128.1178741,100.6821365,1.458063364,21898.45313,21898.45313,157.3673401,97.90870667,2.7377038,3.871661663
3161,1821580.971,778476.7087,17591.64844,9944.87,0,7850.5,0,0,311.2933655,33950.70313,344.8979797,20401.1582,14.30323792,336.0761108,21760.2793,365.590271,50.9312973,6.885183811,21910.92383,21910.92383,539.8279419,47.70589447,8.132704735,2.796115875
9262,1668905.211,-188469.7713,1113.832275,0,0,0,0,592.8782959,17.8847218,1886.067871,914.7044067,3060.878662,1.068802238,977.3668823,20660.34961,1027.944214,44.41716003,3.555866242,21927.16992,21927.16992,809.0488281,47.58969879,4.045633793,3.831318378
5932,1694351.171,345895.3887,8778.579102,7799.79,1158.89416504,8013.96,1901.47,2233.624756,1866.754761,9835.907227,3410.931885,10882.01855,14.47826672,2647.784912,21581.7832,2123.966309,77.2585144,36.50667572,21933.33203,21933.33203,1824.704468,82.16608429,31.53695297,2.723714113
4944,1567121.371,498571.1487,10554.13379,8485.34,5.9036955833,4584.17,53.5677,0,117.67202,10139.0127,75.8648758,12074.05664,5.331474304,4.069238186,21734.74414,207.5983124,59.17139435,7.058990479,21945.43555,21945.43555,295.4770813,52.65778732,13.38093758,2.108444214
10614,1032756.211,-442929.3713,8355.217773,4892.64,1701.49133301,0,0,4957.018066,10.7598715,13504.43262,7914.568359,16768.51172,52.7299614,6153.010254,20534.56641,8560.232422,321.0512085,266.5559387,21991.89063,21991.89063,8650.80957,330.0326233,219.7201233,7.951825142
10934,-10528.149,-519267.2513,1472.321777,0,0,0,0,141.2225647,0.085285,11983.89941,1518.213013,10291.14063,10.06544018,1253.510986,22001.23828,424.6376038,100.9477386,6.964809418,21994.51953,21994.51953,657.25354,103.5692368,9.565320969,7.553427219
9286,-1486393.829,-213915.7313,22.6580009,0,0,0,0,0,0.0235,492.0232544,4.5522499,1129.87561,1.802000046,4.460000038,22377.05078,189.1219635,87.76051331,2.700405836,22019.56641,22019.56641,296.8497314,90.80213165,4.110190392,8.4929142
11476,447499.131,-646497.0513,6869.857422,2367.98,1218.19372559,0,0,5942.906738,10.7054472,7358.722168,6248.968262,14463.02344,13.07193947,7237.332031,22337.19141,12872.5293,120.5014496,110.2090454,22021.97852,22021.97852,13308.54492,133.5272369,113.3231049,5.214055538
8168,1592567.331,-10348.0513,6220.353027,4410.84,2027.61828613,3357.32,982.994,2751.448975,317.8288574,14485.11816,6273.680664,15664.74414,15.89243507,7140.589844,21804.72656,7580.945313,69.05438995,61.57688522,22048.76953,22048.76953,7457.415527,72.70922852,61.77228928,4.592603684
6872,981864.291,193219.6287,8946.538086,4732.72,599.71697998,451.797,85.7035,666.5938721,32.3040962,10743.44531,285.2503662,9841.97168,10.59180641,64.84223938,22697.73438,202.7263641,322.8935242,51.75203705,22065.15234,22065.15234,219.1004181,327.756134,35.61040497,12.46177578
4613,1567121.371,549463.0687,10160.94531,8780.91,0.2349970341,344.207,1.7465,0,50.9703941,12796.41504,75.5277634,21615.4707,6.968175411,472.6219788,21415.51172,449.1154175,40.50296021,9.236745834,22129.34375,22129.34375,727.1459351,56.63062286,11.63687706,4.591035843
7023,752850.651,167773.6687,7641.690918,2164.31,0,0,0,0,127.7872162,17277.21094,196.0918427,17508.21875,17.09188843,118.4047089,21347.82813,257.281311,183.0388489,10.35784149,22134.11328,22134.11328,401.2357178,151.8416443,7.212655067,3.493780851
3473,1439891.571,727584.7887,13803.3125,12548.7,0,52.269,0.48675,0,24.7014523,14157.20605,43.2127991,17749.41016,4.304733753,487.4692993,22400.16992,2382.791016,43.79611969,1.487761259,22179.89453,22179.89453,2491.174805,46.33496475,1.247960925,3.354620457
11840,447499.131,-748280.8913,7131.693359,1199.39,528.136291504,0,0,5325.091797,108.651886,8605.375,6087.203125,11741.19922,21.20236206,5915.421875,21695.57422,8321.385742,155.9593811,102.4800644,22179.95898,22179.95898,8866.996094,158.7242737,119.9440079,4.655310631
10439,-239541.789,-417483.4113,0,0,0,0,0,0,0,1879.197632,1.8954115,12522.47461,15.75971508,84.36667633,21873.32422,1560.04126,127.0363388,20.05923843,22192.14844,22192.14844,1547.578613,110.9571381,20.38255882,8.765223503
9072,625620.851,-163023.8113,8109.845215,3562.59,606.615783691,0,0,2831.079102,31.8853378,16340.10449,3920.699951,16752.93555,28.2867527,3500.481201,21974.71484,5876.842285,145.7789001,88.06603241,22203.82031,22203.82031,5863.121094,143.154953,72.67050934,4.784229279
