"county","black_pop_1980","total_pop_1980","black_pop_2010","total_pop_2010","black_pop_2000","total_pop_2000","black_pop_1960","total_pop_1960","black_pop_1910","total_pop_1910"
39001,36,24328,87,28550,48,27330,60,19982,184,24755
39003,10975,112241,12639,106331,13225,108473,7322,103691,1030,56580
39005,312,46178,398,53139,424,52523,138,38771,25,22975
39007,3060,104215,3586,101497,3247,102728,2119,93067,217,59547
39009,1653,56399,1774,64757,1485,62223,1014,46998,1240,47798
39011,37,42554,132,45949,110,46611,55,36147,36,31246
39013,1592,82569,2834,70400,2553,70226,2071,83864,1782,76856
39015,411,31920,384,44846,389,42285,537,25178,1288,24832
39017,12072,258787,26972,368130,17531,332807,10315,199076,1781,70271
39019,115,25598,139,28836,155,28836,314,20857,25,15761
39021,979,33649,892,40097,894,38890,1099,29714,1410,26351
39023,13173,150236,12128,138333,12954,144742,12251,131440,5583,66435
39025,921,128483,2284,197363,1621,177977,999,80530,865,29551
39027,714,34603,932,42040,886,40543,680,30004,939,23680
39029,1409,113572,2405,107841,2468,112075,1718,107004,967,76619
39031,414,36024,395,36901,399,36655,356,32224,97,30121
39033,301,50075,378,43784,279,46966,327,46775,77,34036
39035,341003,1498400,380198,1280122,382634,1393978,255310,1647895,8763,637425
39037,170,55096,238,52959,208,53309,259,45612,376,42933
39039,219,39987,725,39037,692,39500,17,31508,23,24498
39041,1259,53840,5837,174214,2774,109989,877,36107,671,27182
39043,5888,79655,6644,77079,6876,79551,4421,68000,311,38327
39045,319,93678,8702,146156,3274,122759,475,63912,449,39201
39047,724,27467,586,29030,589,28433,778,24775,1231,21744
39049,131016,869132,247225,1163414,191196,1068978,80235,682962,14006,221567
39051,40,37751,183,42698,103,42084,36,29301,6,23914
39053,913,30098,812,30934,839,31069,1238,26120,1875,25745
39055,990,74474,1198,93389,1110,90895,1032,47573,9,14670
39057,8792,129769,11681,161573,9414,147886,6514,94642,3970,29733
39059,637,42024,590,40087,623,40792,688,38579,489,42716
39061,165994,873224,205952,802374,198061,845303,123437,864121,24300,460732
39063,523,64581,1158,74782,789,71295,268,53686,249,37860
39065,211,32719,259,32058,224,31945,198,29633,556,30407
39067,470,18152,330,15864,348,15856,571,17995,612,19076
39069,101,28383,117,28215,169,29210,4,25392,8,25119
39071,683,33477,604,43589,612,40875,862,29716,1379,28711
39073,117,24304,217,29380,259,28241,154,20168,143,23650
39075,10,29416,126,42366,127,38943,7,21591,8,17909
39077,577,54608,614,59626,575,59487,534,47326,284,34206
39079,207,30592,193,33225,193,32641,247,29372,708,30791
39081,5047,91564,3879,69709,4200,73894,5314,99201,1647,65423
39083,294,46304,496,60921,367,54500,380,38808,323,30181
39085,2944,212801,7306,230041,4527,227511,1963,148700,237,22927
39087,1541,63849,1278,62450,1302,62319,1798,55438,1789,39488
39089,2036,120981,5701,166492,2990,145491,1285,90242,432,55590
39091,711,39155,742,45858,786,46005,714,34803,777,30084
39093,19813,274909,25799,301356,24203,284664,12234,217500,1521,76037
39095,63901,471741,83926,441815,77268,455054,42863,456931,1918,192728
39097,1523,33004,2862,43435,2511,40213,1568,26454,745,19902
39099,41075,289487,37433,238823,40884,257555,34949,300480,2083,116151
39101,2241,67974,3807,66501,3805,66217,1493,60221,232,33971
39103,709,113150,2027,172332,1323,151095,612,65315,114,23598
39105,206,23641,206,23770,159,23072,337,22159,690,25594
39107,17,38334,101,40814,39,40924,7,32559,115,27536
39109,1768,90381,2084,102506,1932,98868,1386,72901,1109,45047
39111,6,17382,61,14642,40,15180,7,15268,90,24244
39113,94561,571697,111870,535153,111030,559062,61886,527080,5481,163763
39115,554,14241,432,15054,508,14897,495,12747,147,16097
39117,32,26480,121,34827,85,31628,10,19405,56,16815
39119,3514,83340,3256,86074,3392,84585,3376,79159,1686,57488
39121,3,11310,368,14645,940,14058,3,10982,44,18601
39123,245,40076,324,41428,265,40985,303,35323,31,22360
39125,238,21302,173,19614,194,20293,295,16792,502,22730
39127,64,31032,93,36058,74,34078,301,27864,563,35396
39129,569,43662,1881,55698,3391,52727,805,35855,695,26158
39131,242,22802,258,28709,246,27695,313,19380,717,15723
39133,3571,135856,6687,161419,4840,152061,2438,91798,192,30307
39135,140,38223,180,42270,136,42337,111,32498,265,23834
39137,22,32991,94,34499,58,34726,5,28331,26,29972
39139,9373,131205,11709,124475,12151,128852,6853,117761,253,47667
39141,3416,65004,4840,78064,4544,73345,3121,61215,2382,40069
39143,1322,63267,1712,60944,1650,61792,797,56486,146,35171
39145,2389,84545,2129,79499,2163,79195,1666,84216,1016,48463
39147,1168,61901,1305,56745,1033,58683,771,59326,157,42421
39149,503,43089,935,49423,714,47910,380,33586,231,24663
39151,24111,378823,28537,375586,27219,378098,18303,340345,752,122987
39153,56831,524472,78120,541781,71608,542899,41256,513569,757,108253
39155,14605,241863,17417,210312,17778,225116,11731,208526,208,52766
39157,654,84614,719,92582,663,90914,793,76789,194,57035
39159,565,29536,1231,52300,1149,40909,314,22853,264,21871
39161,113,30458,250,28744,222,29659,97,28840,327,29119
39163,9,11584,39,13435,45,12806,16,10274,213,13096
39165,1711,99276,6940,212693,4327,158383,909,65711,729,24497
39167,780,64266,664,61778,585,63251,843,51689,1378,45422
39169,1244,97408,1712,114520,1749,111564,1075,75497,70,38058
39171,9,36369,363,37642,283,39188,4,29968,5,25198
39173,1308,107372,3022,125488,1540,121065,380,72596,150,46330
39175,13,22651,44,22615,32,22908,0,21648,21,20760
40001,21,18575,55,22683,38,21038,1,13112,22,10535
40003,39,7077,229,5642,256,6105,0,8445,5,18138
40005,658,12748,529,14182,814,13879,662,10352,2109,13808
40007,0,6806,44,5636,17,5857,0,6965,12,13631
40009,357,19243,876,22119,1098,19799,435,17782,2,19699
40011,595,13443,313,11943,797,11976,756,12077,1434,17960
40013,491,30535,652,42416,520,36534,549,24252,2184,29854
40015,893,30905,820,29600,881,30150,857,28621,8,9196
40017,1241,56452,2933,115541,1892,87697,919,24727,823,23501
40019,3677,43610,3208,47557,3467,45621,3276,39044,4315,25358
40021,380,30684,598,46987,509,42521,281,17762,995,16778
40023,2281,17203,1658,15205,1678,15342,2875,15637,4303,21862
40025,2,3648,6,2475,18,3148,1,4496,2,4553
40027,2132,133173,10848,255755,7403,208016,167,47600,456,18843
40029,61,6041,29,5925,22,6031,113,5546,976,15817
40031,17861,112456,21669,124098,21847,114996,7609,90803,962,41489
40033,153,7338,128,6193,189,6614,196,8031,NULL,NULL
40035,503,15014,449,15029,462,14950,503,16303,478,34591
40037,2129,59016,1544,69967,1724,67367,3043,40495,2778,26223
40039,886,25995,831,27469,751,26142,952,21040,291,23231
40041,9,23946,92,41487,50,37077,2,13198,38,11469
40043,5,5922,16,4810,6,4743,0,6051,52,14132
40045,0,5596,11,4151,2,4075,0,5457,2,15375
40047,2084,62820,1811,60580,1885,57813,1639,52975,822,33050
40049,761,27856,705,27576,695,27210,1000,28290,2318,26545
40051,1519,39490,1268,52431,1391,45516,1517,29590,1731,30309
40053,1,6518,35,4527,4,5144,4,8140,14,18760
40055,362,7028,441,6239,532,6061,461,8877,35,8130
40057,308,4519,210,2922,321,3283,435,5852,0,11328
40059,3,4715,3,3685,1,3562,1,5956,4,8189
40061,80,11010,56,12769,72,11792,87,9121,385,18875
40063,441,14338,742,14003,634,14154,702,15144,1737,24040
40065,2772,30356,1985,26446,2285,28439,1892,29736,114,23737
40067,63,8183,42,6472,47,6818,124,8192,397,17430
40069,280,10356,212,10957,174,10513,330,8517,884,16734
40071,845,49852,962,46562,860,48080,821,51042,109,26999
40073,389,14187,170,15034,221,13926,611,10635,2392,18825
40075,608,12711,401,9446,478,10227,741,14825,226,16348
40077,111,9840,83,11154,103,10692,120,7738,618,11321
40079,983,40698,1034,50384,1065,48109,1029,29106,1781,29127
40081,800,26601,615,34273,790,32080,1168,18783,3945,34779
40083,3754,26881,3804,41848,3739,33924,3820,18662,8196,31740
40085,288,7469,168,9423,193,8831,395,5862,1021,10236
40087,216,20291,239,34506,183,27740,325,12740,1081,15659
40089,3849,36151,2894,33151,3200,34402,4524,25851,4576,20681
40091,1016,15562,647,20252,790,19456,1750,12371,5283,20961
40093,2,8772,33,7527,14,7545,12,7808,90,15248
40095,181,10550,245,15840,242,13184,201,7263,112,23999
40097,74,32261,169,41259,115,38369,105,20073,799,13596
40099,181,12147,178,13488,240,12623,267,10622,423,12744
40101,9486,66939,8030,70990,9142,69451,11842,61866,16454,52743
40103,241,11573,204,11561,180,11411,232,10376,642,14945
40105,485,11486,208,10536,260,10569,733,10848,1954,14223
40107,1387,11125,1009,12191,1230,11814,2571,11706,8073,19995
40109,70274,568933,110890,718633,99241,660448,39985,439506,9227,85232
40111,4911,39169,3501,40069,4046,39685,5965,36945,5933,21115
40113,2927,39327,5401,47472,4817,44437,689,32441,391,20101
40115,104,32870,245,31848,192,33194,2,28301,11,15713
40117,155,15310,118,16577,114,16612,214,10884,806,17332
40119,1867,62435,2814,77350,2476,68190,1035,44231,1456,23735
40121,1774,40524,1525,45837,1768,43953,2531,34360,5244,47650
40123,884,32598,902,37492,725,35143,944,28089,1009,24331
40125,1097,55239,2014,69442,1893,65521,1183,41486,2017,43595
40127,101,11773,77,11572,96,11667,180,9088,385,10118
40129,1,4799,13,3647,10,3436,1,5090,0,12861
40131,463,46436,865,86905,512,70641,404,20614,620,17736
40133,2162,27473,1167,25482,1391,24894,2748,28066,4081,19964
40135,771,30749,735,42391,725,38972,841,18001,469,34488
40137,1025,43419,870,45048,950,43182,799,37990,96,22252
40139,52,17727,336,20640,142,20107,3,14162,1,14249
40141,1263,12398,613,7992,838,9287,1937,14654,432,18650
40143,43647,470593,64779,603403,61656,563299,26819,346038,2754,34995
40145,1858,41801,2720,73085,2158,57491,2580,15673,8761,22086
40147,1220,48113,1231,50976,1221,48996,1347,42347,434,17484
40149,65,13798,80,11629,50,11508,209,18121,25,25034
40151,54,10923,290,8878,216,9089,2,11932,3,17567
40153,55,21172,317,20081,204,18486,10,13902,9,16592
41001,11,16134,57,16134,39,16741,26,17295,27,18076
41003,441,68211,759,85579,658,78153,75,39165,1,10663
41005,768,241919,3082,375992,2233,338391,99,113038,11,29931
41007,173,32489,195,37039,185,35630,70,27380,25,16106
41009,35,35646,207,49351,105,43560,9,22379,1,10580
41011,74,64047,258,63043,194,62779,40,54955,17,17959
41013,3,13091,35,20978,8,19182,1,9430,8,9315
41015,13,16992,67,22364,32,21137,9,13983,1,2044
41017,38,62142,568,157733,222,115367,18,23100,NULL,NULL
41019,130,93748,317,107667,177,100399,31,68458,11,19674
41021,0,2057,3,1871,3,1915,15,3069,1,3701
41023,4,8210,14,7445,8,7935,3,7726,3,5607
41025,4,8314,19,7422,10,7609,6,6744,2,4059
41027,39,15835,101,22346,117,20411,16,13395,8,8016
41029,173,132456,1372,203206,724,181269,32,73962,41,25756
41031,35,11599,138,21720,50,19009,5,7130,NULL,NULL
41033,48,58855,347,82713,202,75726,6,29917,4,9567
41035,344,59117,432,66380,404,63775,456,47475,21,8554
41037,3,7532,39,7895,10,7422,4,7158,8,4658
41039,1618,275226,3369,351715,2506,322959,336,162890,13,33783
41041,44,35264,193,46034,132,44479,10,24635,2,5587
41043,135,89495,534,116672,327,103069,14,58867,2,22662
41045,77,26896,370,31313,387,31615,74,22764,14,8601
41047,1258,204692,3371,315335,2539,284834,226,120888,58,39780
41049,11,7519,55,11173,15,10995,0,4871,5,4357
41051,29844,562640,41401,735334,37434,660486,16082,522813,1081,226261
41053,164,45203,424,75403,263,62380,4,26523,2,13469
41055,3,2172,4,1765,4,1934,0,2446,1,4242
41057,35,21164,85,25250,54,24262,10,18955,1,6266
41059,134,58861,638,75889,582,70548,250,44352,55,20309
41061,104,23921,132,25748,124,24530,74,18180,21,16191
41063,5,7273,26,7008,2,7226,11,7102,1,8364
41065,65,21732,106,25213,71,23791,45,20205,31,16336
41067,1091,245808,9616,529710,5119,445342,54,92237,7,21522
41069,0,1513,0,1441,1,1547,0,2722,2,2484
41071,136,55332,872,99193,721,84992,22,32478,6,18285
42001,705,68292,1561,101407,1105,91292,330,51906,325,34319
42003,150246,1450085,161861,1223348,159058,1281666,134122,1628587,34217,1018463
42005,713,77768,553,68941,592,72392,880,79524,495,67880
42007,11393,204441,10676,170539,10811,181412,11153,206948,1235,78353
42009,154,46784,238,49762,178,49984,162,42451,365,38879
42011,7722,312509,20143,411442,13778,373638,4689,275414,1007,183222
42013,956,136621,2129,127089,1535,129144,1126,137270,786,108858
42015,83,62919,311,62622,251,62761,57,54925,234,54526
42017,11950,479211,22376,625249,19495,597635,5488,308567,1832,76530
42019,731,147912,2021,183862,1367,174083,513,114639,217,72689
42021,3398,183263,5222,143679,4322,152598,3526,203283,640,166131
42023,6,6674,13,5085,21,5974,11,7586,31,7644
42025,30,53285,976,65249,353,58802,34,52889,27,52846
42027,1468,112760,4638,153990,3544,135758,611,78580,265,43424
42029,23085,316660,30623,498886,27040,433501,17374,210608,10622,109213
42031,246,43362,484,39988,329,41765,17,37408,24,36638
42033,165,83578,1862,81642,1239,83382,260,81534,315,93768
42035,129,38971,625,39238,197,37914,19,37619,209,31545
42037,198,61967,1246,67295,516,64151,71,53489,119,48467
42039,1091,88869,1547,88765,1437,90366,991,77956,355,61565
42041,2457,178541,7527,235406,5048,213674,1847,124816,1788,54479
42043,31275,232317,48386,268100,42580,251798,21172,220255,6536,136152
42045,49989,555007,110260,558979,79981,550864,38529,553154,11897,117906
42047,13,38338,89,31946,52,35112,24,37328,34,35871
42049,12414,279780,20155,280566,17202,280843,6994,250682,392,115517
42051,6041,159417,6325,136606,5223,148644,8055,169340,5852,167449
42053,11,5072,1389,7716,110,4946,0,4485,8,9435
42055,2086,113629,4700,149618,3016,129313,1716,88172,1716,59775
42057,96,12842,151,14845,94,14261,84,10597,94,9703
42059,316,40476,1282,38686,1585,40672,360,39424,389,28882
42061,969,42253,2392,45913,2342,45586,958,39457,305,38304
42063,952,92281,2434,88880,1407,89605,439,75366,183,66210
42065,37,48303,157,45200,59,45932,31,46792,105,63090
42067,17,19188,151,24636,85,22821,10,15874,171,15013
42069,1109,227908,5423,214437,2793,213295,763,234531,696,259570
42071,6972,362346,19035,519445,12993,470658,3574,278359,2299,167029
42073,3042,107150,3501,91108,3416,94643,2815,112965,699,70032
42075,462,108582,2885,133568,1548,120327,350,90853,215,59565
42077,4134,272349,21440,349497,11097,312090,957,227536,247,118832
42079,2311,343079,10767,320918,5408,319250,1081,346972,924,343186
42081,1749,118416,5203,116111,5189,120044,1245,109367,1182,80813
42083,96,50635,1046,43450,860,45936,75,54517,251,47868
42085,5447,128299,6726,116638,6318,120293,5022,127519,621,77699
42087,96,46908,300,46682,226,46486,119,44348,172,27785
42089,982,69409,22348,169842,8343,138687,588,39567,185,22941
42091,30864,643621,69351,799874,55969,750097,18834,516682,6021,169590
42093,21,16675,256,18267,185,18236,35,16730,77,14868
42095,3974,225418,14986,297735,7400,267066,2297,201412,615,127667
42097,162,100381,1921,94528,1439,94556,143,104138,237,111420
42099,28,35718,296,45969,189,43602,4,26582,73,24136
42101,638878,1688210,661839,1526006,655824,1517550,529240,2002512,84459,1549008
42103,55,18271,3322,57369,1513,46302,11,9158,72,8033
42105,30,17726,67,17457,52,18080,47,16483,54,29729
42107,310,160630,3967,148289,3147,150336,358,173027,242,207894
42109,145,33584,428,39702,307,37546,156,25922,4,16800
42111,57,81243,1863,77742,1275,80023,132,77450,246,67717
42113,40,6349,168,6428,144,6556,26,6251,2,11293
42115,46,37876,156,43356,128,42238,62,33137,114,37746
42117,177,40973,333,41981,250,41373,77,36614,73,42829
42119,919,32870,3324,44947,2878,41624,649,25646,59,16249
42121,316,64444,571,54984,626,57565,414,65295,541,56359
42123,47,47449,149,41815,90,43863,69,45582,75,39573
42125,7525,217074,6757,207820,6606,202897,9134,217271,5888,143680
42127,82,35237,1644,52822,757,47722,383,28237,20,29236
42129,6439,392294,8562,365169,7446,369993,7090,352629,2641,231304
42131,74,26433,208,28276,149,28080,46,16813,12,15509
42133,9079,312963,24344,434972,14095,381751,5301,238336,2113,136405
44001,117,46942,398,49875,349,50648,57,37146,153,17602
44003,605,154163,2405,166158,1558,167090,325,112619,266,36378
44005,3012,81383,2864,82888,3184,85433,3593,81891,1881,39335
44007,23056,571349,53040,626667,40685,621602,13275,568778,6391,424353
44009,794,93317,1482,126979,1132,123546,1082,59054,838,24942
45001,7456,22627,7187,25417,7926,26167,6851,21417,22522,34804
45003,26152,105625,39354,160099,36442,142552,21310,81038,22850,41849
45005,6690,10700,7672,10419,7960,11211,7183,11362,NULL,NULL
45007,22895,133235,30020,187126,27491,165740,19218,98478,26335,69568
45009,10371,18118,9837,15987,10411,16658,9085,16274,12874,18544
45011,8236,19868,10015,22621,9990,23478,7639,17659,24647,34209
45013,21504,65364,31290,162233,29005,120937,16969,44187,26376,30355
45015,23362,94727,44514,177843,37985,142651,18920,38196,18231,23487
45017,6702,12206,6459,15175,7393,15185,8197,12256,12739,16634
45019,95251,276974,104239,350209,106918,309969,78488,216382,56033,88594
45021,7988,40983,11278,55342,10801,52537,7465,35205,8510,26179
45023,11630,30148,12387,33140,13168,34068,12325,30888,19140,29425
45025,12456,38161,15253,46734,14206,42768,12476,33717,10557,26301
45027,15778,27464,17504,34971,17273,32502,20122,29490,23393,32188
45029,14436,31776,15178,38892,16140,38264,14214,27816,22296,35390
45031,25152,62717,28573,68681,28104,67394,23475,52928,21283,36027
45033,13018,31083,14782,32062,13932,30722,14118,30584,11539,22615
45035,14865,58761,35266,136555,24176,96413,11892,24383,10982,17891
45037,8725,17528,10030,26985,10209,24595,9153,15735,20114,28281
45039,12083,20700,14167,23956,13859,23454,12318,20713,22377,29442
45041,41306,110163,56506,136885,49474,125761,36484,84438,20340,35671
45043,19030,42461,20214,60158,21541,55797,18137,34798,16110,22270
45045,50842,287913,81497,451225,69455,379616,36786,209776,20861,68377
45047,16714,57847,21846,69661,21036,66271,13125,44346,21302,34225
45049,9545,18159,11359,21090,11906,21386,9382,17425,16120,25126
45051,22443,101419,36202,269291,30468,196629,18199,68247,6668,26995
45053,8289,14504,11406,24777,10895,20678,7616,12237,NULL,NULL
45055,12163,39015,15188,61697,13840,52647,13355,33585,16444,27094
45057,12923,53361,18278,76652,16479,61351,10613,39352,13115,26650
45059,15165,52214,16933,66537,18245,69567,14064,47609,22753,41550
45061,11586,18929,12359,19220,12787,20119,14366,21832,17251,25318
45063,13856,140353,37522,262391,27274,216014,10460,60726,11638,32040
45065,4729,7797,5083,10233,5365,9958,5318,8629,NULL,NULL
45067,17775,34179,18476,33062,19984,35466,17582,32014,11208,20596
45069,14649,31634,14729,28933,14618,28818,13812,28529,18928,31189
45071,9884,31242,11626,37508,11958,36108,10427,29416,22040,34586
45073,4837,48611,5613,74273,5550,66215,4291,40204,6848,27337
45075,46082,82276,57535,92501,55736,91582,41181,68559,36794,55893
45077,5849,79292,7854,119224,7559,110757,4600,46030,5430,25422
45079,104050,269735,176538,384504,144809,320677,64845,200102,29533,55143
45081,5702,16150,5230,19875,5753,19181,5330,14554,11189,20943
45083,40870,201861,58565,284307,52775,253791,34660,156830,26410,83465
45085,38966,88243,50414,107456,48850,104646,34997,74941,28103,38472
45087,9057,30751,9066,28961,9278,29881,8891,30015,15471,29911
45089,23806,38226,22637,34423,24660,37217,27171,40932,23214,37626
45091,23755,106720,43003,226073,31532,164614,22181,78760,25275,47718
46003,1,3628,11,2710,9,3058,4,4749,1,6143
46005,50,19195,147,17398,118,17023,16,21682,39,15776
46007,0,3044,4,3431,10,3574,3,3053,0,96
46009,18,8059,68,7070,45,7260,1,9229,1,11061
46011,59,24332,254,31965,87,28220,10,20046,21,14178
46013,23,36962,194,36531,100,35460,4,34106,74,25867
46015,4,5245,12,5255,14,5364,0,6319,2,6451
46017,0,1795,4,1912,2,2032,0,1547,1,1589
46019,1,8372,22,10110,9,9094,0,8592,0,4993
46021,0,2243,2,1466,0,1782,0,3531,0,5244
46023,1,9680,9,9129,12,9350,0,11785,0,14899
46025,1,4894,7,3691,3,4143,1,7134,4,10901
46027,23,13689,185,13864,135,13537,9,10810,0,8711
46029,10,20885,93,27227,35,25897,4,20220,25,14092
46031,0,5196,3,4050,4,4181,6,5798,3,2929
46033,4,6000,15,8216,20,7275,7,4906,4,4458
46035,22,17820,82,19504,51,18741,6,16681,18,11625
46037,1,8133,8,5710,8,6267,0,10516,1,14372
46039,8,5289,13,4364,4,4498,2,6782,5,7768
46041,4,5366,5,5301,2,5972,7,5257,0,1145
46043,0,4181,11,3002,2,3458,0,5113,2,6400
46045,1,5159,5,4071,3,4367,0,6079,5,7654
46047,14,8439,49,7094,24,7453,10,10688,20,7763
46049,0,3327,3,2364,2,2640,0,4397,3,6716
46051,11,9013,10,7356,1,7847,0,9913,0,10303
46053,0,6015,7,4271,2,4792,2,7399,20,13061
46055,1,2794,3,1937,0,2196,1,3303,NULL,NULL
46057,2,5261,10,5903,7,5540,0,6303,0,7475
46059,2,4948,3,3431,1,3741,0,6712,2,7870
46061,0,3415,0,3331,0,3139,0,4584,1,6237
46063,0,1700,1,1255,4,1353,0,2371,0,4228
46065,11,14220,84,17022,31,16481,6,12725,13,6271
46067,7,9350,28,7343,7,8075,1,11085,3,12319
46069,1,2069,1,1420,2,1671,0,2602,1,3307
46071,2,3437,6,3031,1,2930,3,1985,NULL,NULL
46073,0,2929,1,2071,0,2295,0,4048,0,5120
46075,0,1463,1,1006,0,1193,1,2066,NULL,NULL
46077,3,6679,7,5148,3,5815,0,9227,13,12560
46079,5,10724,59,11200,23,11276,0,11764,1,10711
46081,27,18339,91,24097,51,21802,6,17075,177,19694
46083,2,13942,320,44828,82,24131,0,12371,2,12712
46085,1,3864,3,3755,3,3895,9,4428,27,10848
46087,4,6444,8,5618,3,5832,0,8268,5,9589
46089,0,4027,1,2459,0,2904,0,5821,0,6791
46091,0,5404,7,4656,4,4576,1,6663,6,8021
46093,528,20717,319,25434,360,24253,109,12044,30,12640
46095,0,2249,2,2048,0,2083,0,2664,0,1700
46097,0,3739,3,2389,15,2884,0,5398,0,7661
46099,276,109435,6407,169468,2246,148281,176,86575,72,29631
46101,4,6692,33,6486,19,6595,18,8810,2,8695
46103,901,70361,1050,100948,755,88565,553,58195,33,12453
46105,0,4700,2,2982,5,3363,0,5977,2,11348
46107,0,3674,3,2329,0,2693,21,4926,0,4466
46109,2,10911,11,10149,10,10016,0,13190,3,14897
46111,1,3213,0,2355,1,2675,1,4641,3,6607
46113,4,11323,4,13586,10,12466,3,6000,NULL,NULL
46115,0,9201,17,6415,16,7454,2,11706,0,15981
46117,0,2533,9,2966,5,2772,0,4085,38,14975
46119,1,1990,1,1373,0,1556,11,2607,49,2462
46121,10,7328,16,9612,8,9050,7,4661,5,2164
46123,1,7268,6,5644,2,6430,0,8761,5,8323
46125,0,9255,20,8347,13,8849,0,11159,0,13840
46127,13,10938,95,14399,42,12584,15,10197,2,10676
46129,1,7011,6,5438,2,5974,7,8097,0,6488
46135,78,18952,340,22438,252,21652,69,17551,61,13135
46137,0,2308,6,2801,0,2519,0,2495,NULL,NULL
47001,2594,67346,2847,75129,2766,71330,1964,60032,921,17717
47003,3008,27916,3564,45058,3189,37586,2760,23150,5486,22667
47005,368,14901,321,16489,348,16537,316,10662,340,12452
47007,320,9478,470,12876,458,12367,455,7811,391,6329
47009,2582,77770,3380,123010,3077,105823,2760,57525,1221,20809
47011,2668,67547,4219,98963,3511,87965,1994,38324,1717,16336
47013,170,34923,125,40716,120,39854,263,27936,1887,27387
47015,187,10234,168,13801,187,12826,200,8537,580,10825
47017,3243,28285,2879,28522,3050,29475,3161,23476,5051,23971
47019,426,50205,760,57424,566,56742,435,41578,660,19838
47021,595,21616,564,39105,532,35912,623,9428,1593,10540
47023,1367,12727,1569,17131,1558,15540,1284,9569,1571,9090
47025,314,24595,282,32213,224,29862,304,19067,819,23504
47027,112,7676,104,7861,115,7976,166,7289,289,9009
47029,668,28792,669,35662,669,33565,712,23390,1051,19399
47031,1340,38311,1845,52796,1724,48014,1010,28603,1624,15625
47033,2828,14941,1843,14586,2088,14532,3565,14594,3611,16076
47035,6,28676,161,56053,59,46802,2,19135,63,9327
47037,106369,477811,173730,626681,147696,569891,76437,399743,46710,149478
47039,481,10857,338,11757,407,11731,532,8324,1019,10093
47041,268,13589,250,18723,250,17423,275,10774,835,15434
47043,1672,30037,2056,49666,1978,43156,1365,18839,3079,19955
47045,4101,34663,5477,38335,4795,37279,4359,29537,5685,27721
47047,12804,25305,10784,38413,10355,28806,16927,24577,22702,30257
47049,2,14826,31,17959,18,16625,2,13288,98,7446
47051,2279,31983,2109,41052,2157,39270,2271,25528,3126,20491
47053,9450,49467,9340,49683,9497,48152,9623,44699,9547,41630
47055,3452,24625,3012,29485,3476,29447,4003,22410,10867,32629
47057,136,16751,107,22657,67,20659,177,12506,483,13888
47059,1233,54422,1373,68831,1329,62909,1073,42163,1369,31083
47061,2,13787,37,13703,20,14332,15,11512,143,8322
47063,2341,49300,2527,62544,2396,58128,2053,33092,1610,13650
47065,55840,287740,67900,336463,62005,307896,47241,237905,26026,89267
47067,38,6887,24,6819,33,6786,99,7757,481,10778
47069,8725,23873,11281,27253,11516,28105,8391,21517,10098,23011
47071,986,22280,896,26026,944,25578,1084,17397,2170,17521
47073,826,43751,740,56833,830,53563,1050,30468,1805,23587
47075,10420,20318,9465,18787,10106,19797,14336,23393,17710,25910
47077,1901,21390,2187,27769,2042,25522,1713,16115,1918,17030
47079,3148,28656,2599,32330,2787,31115,3322,22275,5921,25434
47081,817,15151,1120,24690,1009,22295,634,11862,2430,16527
47083,331,6871,193,8426,268,8088,362,4794,910,6224
47085,629,15957,463,18538,527,17929,571,11511,1201,13908
47087,21,9398,30,11638,16,10984,34,9233,302,15036
47089,922,31284,1048,51407,1027,44294,926,21493,1639,17755
47091,86,13745,378,18244,424,17499,138,10765,377,13191
47093,28006,319694,38045,432226,32987,382032,22709,250523,12709,94187
47095,1437,7455,2171,7832,2481,7954,2202,9572,3268,8704
47097,7597,24555,9720,27815,9236,27101,8258,21844,9554,21105
47099,508,34110,642,41869,587,39926,511,28049,969,17569
47101,156,9700,199,12161,165,11367,122,6269,854,6033
47103,2637,26483,2269,33361,2304,31340,3156,23829,5502,25908
47105,421,28553,533,48556,447,39086,445,23757,964,13612
47107,2043,41878,2066,52266,2195,49015,1786,33662,1892,21046
47109,1434,22525,1550,26075,1537,24653,1248,18085,1557,16356
47111,70,15700,93,22248,44,20386,121,12197,732,14559
47113,22322,74546,35636,98294,29810,91837,20651,60655,16167,39357
47115,1102,24416,1012,28237,1149,27776,1339,21036,2289,18820
47117,1960,19698,2003,30617,2081,26767,1980,16859,3414,16872
47119,8464,51095,10154,80956,9904,69498,8374,41699,16169,40456
47121,138,7431,116,11753,138,11086,254,5160,566,6131
47123,888,28700,926,44519,884,38961,908,23316,1167,20716
47125,14684,83342,32982,172331,25848,134768,10754,55645,13430,33672
47127,209,4510,145,6362,156,5740,295,3454,334,4800
47129,118,16604,806,21987,440,19757,307,14304,691,11458
47131,3107,32781,3367,31807,3196,32450,3204,26957,5293,29946
47133,44,17575,87,22083,56,20118,77,14661,299,15854
47135,143,6111,119,7915,130,7631,191,5273,633,8815
47137,1,4358,5,5077,5,4945,6,4431,11,5087
47139,5,13602,50,16825,22,16050,28,12160,284,14116
47141,768,47690,1455,72321,1064,62315,528,29236,892,20023
47143,611,24235,616,31809,580,28400,639,15863,1316,15410
47145,1526,48425,1440,54181,1409,51910,1610,39133,2366,22860
47147,4960,37021,4934,66283,4691,54433,4782,27335,6492,25466
47149,8593,84058,32886,262604,17312,182023,7108,52368,11357,33199
47151,6,19259,21,22228,19,21127,3,15413,97,12947
47153,18,8605,21,14112,22,11370,0,5915,139,4202
