"point_id","x","y","slaves_1860","total_1860"
7731,-1410056,40544,"",101.142
7732,-1384610,40544,"",101.142
7733,-1359164,40544,"",101.142
7734,-1333718,40544,"",92.613
7735,-1308272,40544,"",78.2999
7736,-1282826,40544,"",63.8701
7737,-1257380,40544,"",47.5123
7738,-1231934,40544,"",33.4329
7739,-1206488,40544,"",19.821
7740,-1181042,40544,"",8.77948
7741,-1155596,40544,"",7.66949
7742,-1130150,40544,"",7.66949
7743,-1104704,40544,"",7.66949
7744,-1079258,40544,"",7.66949
7745,-1053813,40544,"",7.66949
7746,-1028367,40544,"",7.66949
7747,-1002921,40544,"",11.4084
7748,-977475,40544,"",59.0796
7749,-952029,40544,"",98.8055
7750,-926583,40544,"",101.142
7751,-901137,40544,"",101.142
7752,-875691,40544,"",101.142
7753,-850245,40544,"",101.142
7754,-824799,40544,"",100.761
7755,-799353,40544,"",86.743
7756,-773907,40544,"",77.6572
7757,-748461,40544,"",77.6572
7758,-723015,40544,"",77.6572
7759,-697569,40544,"",77.6572
7760,-672123,40544,"",77.6572
7761,-646677,40544,"",77.6572
7762,-621231,40544,"",67.4162
7763,-595785,40544,"",""
7764,-570339,40544,"",""
7765,-544893,40544,"",""
7766,-519447,40544,"",""
7767,-494001,40544,"",""
7768,-468555,40544,"",""
7769,-443109,40544,"",""
7770,-417664,40544,"",""
7771,-392218,40544,"",""
7772,-366772,40544,"",""
7773,-341326,40544,"",""
7774,-315880,40544,"",""
7775,-290434,40544,"",""
7776,-264988,40544,"",""
7777,-239542,40544,"",""
7778,-214096,40544,"",""
7779,-188650,40544,"",""
7780,-163204,40544,"",""
7781,-137758,40544,"",""
7782,-112312,40544,"",62.7567
7783,-86866,40544,"",80.6621
7784,-61420,40544,"",83.2427
7785,-35974,40544,"",192.198
7786,-10528,40544,"",345.735
7787,14918,40544,"",636.83
7788,40364,40544,"",965.302
7789,65810,40544,"",1348.04
7790,91256,40544,"",2430.44
7791,116702,40544,14.220331192,2137.33
7792,142148,40544,40.6295166016,1448.92
7793,167594,40544,83.5993041992,2222.04
7794,193040,40544,148.312423706,2938.6
7795,218485,40544,162.534088135,3197.89
7796,243931,40544,110.381256104,3005.2
7797,269377,40544,68.4749221802,2274.82
7798,294823,40544,91.1498641968,1709.9
7799,320269,40544,39.5962257385,1732.72
7800,345715,40544,28.9504814148,1975.56
7801,371161,40544,39.3770065308,2093.88
7802,396607,40544,53.117313385,1942.17
7803,422053,40544,132.092529297,2300.71
7804,447499,40544,255.937667847,3076.56
7805,472945,40544,406.749969482,3702.15
7806,498391,40544,378.925720215,3842.15
7807,523837,40544,365.67010498,4537.01
7808,549283,40544,342.03137207,4686.67
7809,574729,40544,43.645111084,4286.34
7810,600175,40544,"",5875.05
7811,625621,40544,"",6749.52
7812,651067,40544,"",5503.44
7813,676513,40544,182.8125,5944.85
7814,701959,40544,1852.84790039,8084.66
7815,727405,40544,1357.94042969,6487.25
7816,752851,40544,980.516967773,6007.41
7817,778297,40544,1021.07189941,6258.04
7818,803743,40544,536.887207031,5032.75
7819,829189,40544,275.53793335,4164.6
7820,854634,40544,213.811264038,4012.06
7821,880080,40544,837.454650879,6005.68
7822,905526,40544,1281.09094238,6827.25
7823,930972,40544,1722.52697754,7341.89
7824,956418,40544,919.001403809,5144.6
7825,981864,40544,1171.23986816,5260.72
7826,1007310,40544,868.473144531,5475.98
7827,1032756,40544,191.05897522,3697.52
7828,1058202,40544,75.4230651855,2501.99
7829,1083648,40544,108.629737854,2335
7830,1109094,40544,47.2643203735,1723.51
7831,1134540,40544,43.56432724,1896.26
7832,1159986,40544,59.5392074585,2330.39
7833,1185432,40544,27.6975517273,1919.07
7834,1210878,40544,137.999771118,2031.43
7835,1236324,40544,489.743804932,4579.92
7836,1261770,40544,513.920837402,4314.78
7837,1287216,40544,734.312744141,4829.81
7838,1312662,40544,867.585876465,4971.65
7839,1338108,40544,725.964355469,4390.74
7840,1363554,40544,334.927124023,5100.56
7841,1389000,40544,1167.82177734,5410.63
7842,1414446,40544,2753.96337891,7378.89
7843,1439892,40544,3263.95605469,7704.23
7844,1465338,40544,3507.484375,7852.46
7845,1490783,40544,4371.875,7974.92
7846,1516229,40544,4420.13378906,7854.96
7847,1541675,40544,4329.71582031,7509.99
7848,1567121,40544,4710.92382813,7464.18
7849,1592567,40544,4291.15527344,6963.12
7850,1618013,40544,3357.70800781,6255.58
7851,1643459,40544,3092.52880859,6070.1
7852,1668905,40544,3096.3449707,6446.34
7853,1694351,40544,2883.70922852,6098.93
7854,1719797,40544,3776.21850586,7692.36
7855,1745243,40544,2905.65722656,7759.25
7856,1770689,40544,1013.32110596,2760.06
7857,1796135,40544,262.145965576,770.437
7858,-2198881,15098,"",95.9953
7859,-2173435,15098,"",125.898
7860,-2147989,15098,"",129.537
7861,-2122543,15098,"",105.762
7862,-2097097,15098,"",79.3717
7863,-2071651,15098,"",79.3717
7864,-2046205,15098,"",79.3717
7865,-2020759,15098,"",80.095
7866,-1995313,15098,"",162.402
7867,-1969867,15098,"",288.973
7868,-1944421,15098,"",310.815
7869,-1918975,15098,"",163.318
7870,-1893529,15098,"",55.9597
7871,-1868083,15098,"",55.9597
7872,-1842637,15098,"",55.9597
7873,-1817191,15098,"",55.9597
7874,-1791745,15098,"",55.9597
7875,-1766299,15098,"",84.6673
7876,-1740853,15098,"",126.475
7877,-1715407,15098,"",148.114
7878,-1689962,15098,"",151.546
7879,-1664516,15098,"",151.546
7880,-1639070,15098,"",151.546
7881,-1613624,15098,"",151.451
7882,-1588178,15098,"",143.828
7883,-1562732,15098,"",134.125
7884,-1537286,15098,"",124.8
7885,-1511840,15098,"",115.476
7886,-1486394,15098,"",106.057
7887,-1460948,15098,"",101.142
7888,-1435502,15098,"",101.142
7889,-1410056,15098,"",101.142
7890,-1384610,15098,"",101.142
7891,-1359164,15098,"",101.142
7892,-1333718,15098,"",101.142
7893,-1308272,15098,"",101.142
7894,-1282826,15098,"",101.142
7895,-1257380,15098,"",101.142
7896,-1231934,15098,"",101.142
7897,-1206488,15098,"",101.142
7898,-1181042,15098,"",98.9224
7899,-1155596,15098,"",86.9462
7900,-1130150,15098,"",73.9768
7901,-1104704,15098,"",61.5332
7902,-1079258,15098,"",49.3233
7903,-1053813,15098,"",37.464
7904,-1028367,15098,"",25.8383
7905,-1002921,15098,"",14.5047
7906,-977475,15098,"",7.66949
7907,-952029,15098,"",19.9962
7908,-926583,15098,"",79.9941
7909,-901137,15098,"",101.142
7910,-875691,15098,"",101.142
7911,-850245,15098,"",101.142
7912,-824799,15098,"",101.142
7913,-799353,15098,"",85.9211
7914,-773907,15098,"",77.6572
7915,-748461,15098,"",77.6572
7916,-723015,15098,"",77.6572
7917,-697569,15098,"",77.6572
7918,-672123,15098,"",77.6572
7919,-646677,15098,"",77.6572
7920,-621231,15098,"",58.7283
7921,-595785,15098,"",""
7922,-570339,15098,"",""
7923,-544893,15098,"",""
7924,-519447,15098,"",""
7925,-494001,15098,"",""
7926,-468555,15098,"",""
7927,-443109,15098,"",""
7928,-417664,15098,"",""
7929,-392218,15098,"",""
7930,-366772,15098,"",""
7931,-341326,15098,"",""
7932,-315880,15098,"",""
7933,-290434,15098,"",""
7934,-264988,15098,"",""
7935,-239542,15098,"",""
7936,-214096,15098,"",""
7937,-188650,15098,"",""
7938,-163204,15098,"",""
7939,-137758,15098,"",""
7940,-112312,15098,"",10.4352
7941,-86866,15098,"",13.044
7942,-61420,15098,"",13.044
7943,-35974,15098,"",43.6188
7944,-10528,15098,"",80.988
7945,14918,15098,"",149.342
7946,40364,15098,"",241.887
7947,65810,15098,"",318.166
7948,91256,15098,"",775.878
7949,116702,15098,7.1307353973,870.1
7950,142148,15098,21.3317184448,1032.02
7951,167594,15098,71.598274231,2150.07
7952,193040,15098,126.936157227,3381.06
7953,218485,15098,191.77355957,3837.17
7954,243931,15098,142.651992798,3435.93
7955,269377,15098,64.9048690796,2448.54
7956,294823,15098,97.8805236816,1694.17
7957,320269,15098,78.2204360962,1641.92
7958,345715,15098,17.8802375793,1527.3
7959,371161,15098,35.5082702637,1686.71
7960,396607,15098,50.3193321228,1823.75
7961,422053,15098,42.4445419312,1364.46
7962,447499,15098,40.4300498962,1336.6
7963,472945,15098,189.186645508,3022.94
7964,498391,15098,234.701675415,2846.57
7965,523837,15098,123.58870697,3373.37
7966,549283,15098,638.332702637,6537.87
7967,574729,15098,256.111083984,6604.19
7968,600175,15098,"",6605.72
7969,625621,15098,"",6660.91
7970,651067,15098,101.577346802,4634.98
7971,676513,15098,544.939208984,5549.42
7972,701959,15098,806.141418457,6053.56
7973,727405,15098,948.071166992,5582.66
7974,752851,15098,887.90625,5456.32
7975,778297,15098,791.46472168,5584.15
7976,803743,15098,528.523681641,4945.52
7977,829189,15098,564.868591309,4783.91
7978,854634,15098,268.175720215,3923.8
7979,880080,15098,960.634765625,6233.78
7980,905526,15098,1394.84753418,6947.01
7981,930972,15098,1399.77478027,6512.07
7982,956418,15098,738.200317383,5274.05
7983,981864,15098,398.281555176,4711.06
7984,1007310,15098,393.03994751,5083.22
7985,1032756,15098,184.571807861,3811.32
7986,1058202,15098,152.335510254,3289.66
7987,1083648,15098,155.163970947,2747.71
7988,1109094,15098,98.5694122314,2218.09
7989,1134540,15098,68.7608032227,2277.76
7990,1159986,15098,112.339149475,2853.65
7991,1185432,15098,125.378990173,3687.57
7992,1210878,15098,569.486572266,5323.7
7993,1236324,15098,981.725341797,6861.47
7994,1261770,15098,767.245300293,5812.27
7995,1287216,15098,479.038970947,4799.83
7996,1312662,15098,395.996490479,4624.48
7997,1338108,15098,163.078994751,4218.6
7998,1363554,15098,602.838195801,4543.53
7999,1389000,15098,1131.54772949,5020.24
8000,1414446,15098,2605.24169922,7006.72
8001,1439892,15098,3024.73974609,7511.76
8002,1465338,15098,4691.16796875,8836.61
8003,1490783,15098,4169.85888672,7997.55
8004,1516229,15098,3377.19238281,7232.27
8005,1541675,15098,3692.9206543,7793.57
8006,1567121,15098,4586.11669922,7545.06
8007,1592567,15098,4294.70996094,7153.69
8008,1618013,15098,3552.51245117,6671.95
8009,1643459,15098,3442.74243164,6523.56
8010,1668905,15098,2959.33447266,5322.15
8011,1694351,15098,2787.44946289,4874.62
8012,1719797,15098,3112.7409668,5833.34
8013,1745243,15098,800.2734375,1897.08
8014,1770689,15098,380.447387695,1158.76
8015,1796135,15098,418.111785889,1193.47
8016,1821581,15098,108.549629211,318.812
8017,-2224327,-10348,"",0.126782
8018,-2198881,-10348,"",185.075
8019,-2173435,-10348,"",188.247
8020,-2147989,-10348,"",193.923
8021,-2122543,-10348,"",141.065
8022,-2097097,-10348,"",91.8936
8023,-2071651,-10348,"",79.3717
8024,-2046205,-10348,"",121.466
8025,-2020759,-10348,"",280.438
8026,-1995313,-10348,"",310.815
8027,-1969867,-10348,"",310.815
8028,-1944421,-10348,"",310.815
8029,-1918975,-10348,"",104.223
8030,-1893529,-10348,"",55.9597
8031,-1868083,-10348,"",55.9597
8032,-1842637,-10348,"",55.9597
8033,-1817191,-10348,"",55.9597
8034,-1791745,-10348,"",55.9597
8035,-1766299,-10348,"",55.9494
8036,-1740853,-10348,"",44.5806
8037,-1715407,-10348,"",42.0891
8038,-1689962,-10348,"",62.888
8039,-1664516,-10348,"",88.0986
8040,-1639070,-10348,"",111.559
8041,-1613624,-10348,"",132.918
8042,-1588178,-10348,"",150.005
8043,-1562732,-10348,"",151.546
8044,-1537286,-10348,"",151.546
8045,-1511840,-10348,"",151.546
8046,-1486394,-10348,"",151.546
8047,-1460948,-10348,"",147.419
8048,-1435502,-10348,"",138.693
8049,-1410056,-10348,"",130.03
8050,-1384610,-10348,"",121.335
8051,-1359164,-10348,"",112.609
8052,-1333718,-10348,"",104.072
8053,-1308272,-10348,"",101.142
8054,-1282826,-10348,"",101.142
8055,-1257380,-10348,"",101.142
8056,-1231934,-10348,"",101.142
8057,-1206488,-10348,"",101.142
8058,-1181042,-10348,"",101.142
8059,-1155596,-10348,"",101.142
8060,-1130150,-10348,"",101.142
8061,-1104704,-10348,"",101.142
8062,-1079258,-10348,"",101.142
8063,-1053813,-10348,"",101.142
8064,-1028367,-10348,"",101.142
8065,-1002921,-10348,"",101.142
8066,-977475,-10348,"",96.7024
8067,-952029,-10348,"",83.9083
8068,-926583,-10348,"",84.7262
8069,-901137,-10348,"",101.142
8070,-875691,-10348,"",101.142
8071,-850245,-10348,"",101.142
8072,-824799,-10348,"",100.966
8073,-799353,-10348,"",82.7946
8074,-773907,-10348,"",77.6572
8075,-748461,-10348,"",77.6572
8076,-723015,-10348,"",77.6572
8077,-697569,-10348,"",77.6572
8078,-672123,-10348,"",77.6572
8079,-646677,-10348,"",77.6572
8080,-621231,-10348,"",50.2345
8081,-595785,-10348,"",""
8082,-570339,-10348,"",""
8083,-544893,-10348,"",""
8084,-519447,-10348,"",""
8085,-494001,-10348,"",""
8086,-468555,-10348,"",""
8087,-443109,-10348,"",""
8088,-417664,-10348,"",""
8089,-392218,-10348,"",""
8090,-366772,-10348,"",""
8091,-341326,-10348,"",""
8092,-315880,-10348,"",""
8093,-290434,-10348,"",""
8094,-264988,-10348,"",""
8095,-239542,-10348,"",""
8096,-214096,-10348,"",""
8097,-188650,-10348,"",""
8098,-163204,-10348,"",""
8099,-137758,-10348,"",""
8100,-112312,-10348,"",10.4352
8101,-86866,-10348,"",13.044
8102,-61420,-10348,"",13.044
8103,-35974,-10348,"",8.96951
8104,-10528,-10348,"",4.12588
8105,14918,-10348,"",5.74451
8106,40364,-10348,"",11.6897
8107,65810,-10348,"",19.1704
8108,91256,-10348,"",286.988
8109,116702,-10348,16.5618896484,668.892
8110,142148,-10348,48.3831214905,1385.91
8111,167594,-10348,104.489578247,2371.33
8112,193040,-10348,168.108596802,3498
8113,218485,-10348,456.284301758,4458.93
8114,243931,-10348,463.142883301,4405.72
8115,269377,-10348,83.9387741089,2671.08
8116,294823,-10348,43.369758606,1983.68
8117,320269,-10348,22.1649036407,1590.87
8118,345715,-10348,11.8722543716,1286.23
8119,371161,-10348,13.079873085,1260.05
8120,396607,-10348,6.724609375,655.19
8121,422053,-10348,7.4104628563,737.006
8122,447499,-10348,11.064909935,923.92
8123,472945,-10348,127.357566833,2345.27
8124,498391,-10348,130.474639893,2179.97
8125,523837,-10348,115.332359314,3343.24
8126,549283,-10348,567.854187012,5963.23
8127,574729,-10348,180.336196899,4430.47
8128,600175,-10348,97.0440597534,4798.53
8129,625621,-10348,663.34576416,6656.15
8130,651067,-10348,298.606628418,6290.77
8131,676513,-10348,854.355712891,5304.15
8132,701959,-10348,1350.4309082,6044.03
8133,727405,-10348,1942.02282715,6624.44
8134,752851,-10348,2407.14453125,6628.66
8135,778297,-10348,1696.37756348,6425.35
8136,803743,-10348,1537.58605957,6377.17
8137,829189,-10348,2117.16650391,7375.73
8138,854634,-10348,2109.19165039,7352.95
8139,880080,-10348,1913.68566895,7991.63
8140,905526,-10348,1215.10668945,7002.61
8141,930972,-10348,955.892211914,5777.65
8142,956418,-10348,570.478759766,5552.61
8143,981864,-10348,413.243713379,4374.31
8144,1007310,-10348,396.183746338,4733.57
8145,1032756,-10348,150.128295898,3601.18
8146,1058202,-10348,155.491882324,3344.98
8147,1083648,-10348,155.255599976,2971.76
8148,1109094,-10348,119.903862,2821.34
8149,1134540,-10348,362.356262207,5227.76
8150,1159986,-10348,351.878326416,6013.88
8151,1185432,-10348,339.583343506,6130.45
8152,1210878,-10348,708.009338379,7061.76
8153,1236324,-10348,776.141662598,6967.3
8154,1261770,-10348,416.687713623,5022.44
8155,1287216,-10348,247.983306885,4572.48
8156,1312662,-10348,260.555450439,4195.16
8157,1338108,-10348,499.067962646,4661.32
8158,1363554,-10348,595.46862793,4824.68
8159,1389000,-10348,1345.76123047,5708.07
8160,1414446,-10348,2013.8470459,6712.13
8161,1439892,-10348,2423.36987305,7386.4
8162,1465338,-10348,3663.56738281,8424.41
8163,1490783,-10348,3144.82739258,7651.72
8164,1516229,-10348,2607.99047852,7072.4
8165,1541675,-10348,3629.77929688,7778.09
8166,1567121,-10348,3750.65063477,7508.44
8167,1592567,-10348,2751.97412109,6220.89
8168,1618013,-10348,3436.53417969,6765.4
8169,1643459,-10348,4278.296875,7559.68
8170,1668905,-10348,2554.48754883,5478.89
8171,1694351,-10348,2636.4309082,5268.86
8172,1719797,-10348,1713.40991211,4176.59
8173,1745243,-10348,1317.27624512,3678.74
8174,1770689,-10348,744.763244629,2244.89
8175,1796135,-10348,507.750946045,1406.64
8176,1821581,-10348,25.0535011292,69.4065
8177,-2224327,-35794,"",17.7495
8178,-2198881,-35794,"",197.526
8179,-2173435,-35794,"",202.851
8180,-2147989,-35794,"",202.851
8181,-2122543,-35794,"",200.086
8182,-2097097,-35794,"",119.159
8183,-2071651,-35794,"",87.4419
8184,-2046205,-35794,"",261.634
8185,-2020759,-35794,"",310.815
8186,-1995313,-35794,"",310.815
8187,-1969867,-35794,"",310.815
8188,-1944421,-35794,"",297.276
8189,-1918975,-35794,"",58.9861
8190,-1893529,-35794,"",55.9597
8191,-1868083,-35794,"",55.9597
8192,-1842637,-35794,"",55.9597
8193,-1817191,-35794,"",55.9597
8194,-1791745,-35794,"",55.9597
8195,-1766299,-35794,"",55.9597
8196,-1740853,-35794,"",54.3753
8197,-1715407,-35794,"",40.6709
8198,-1689962,-35794,"",39.498
8199,-1664516,-35794,"",39.498
8200,-1639070,-35794,"",39.498
8201,-1613624,-35794,"",39.498
8202,-1588178,-35794,"",43.5598
8203,-1562732,-35794,"",63.3081
8204,-1537286,-35794,"",84.1069
8205,-1511840,-35794,"",103.015
8206,-1486394,-35794,"",121.783
8207,-1460948,-35794,"",140.761
8208,-1435502,-35794,"",151.546
8209,-1410056,-35794,"",151.546
8210,-1384610,-35794,"",151.546
8211,-1359164,-35794,"",151.546
8212,-1333718,-35794,"",151.42
8213,-1308272,-35794,"",145.718
8214,-1282826,-35794,"",137.59
8215,-1257380,-35794,"",129.652
8216,-1231934,-35794,"",121.839
8217,-1206488,-35794,"",114.31
8218,-1181042,-35794,"",106.813
8219,-1155596,-35794,"",101.489
8220,-1130150,-35794,"",101.142
8221,-1104704,-35794,"",101.142
8222,-1079258,-35794,"",101.142
8223,-1053813,-35794,"",101.142
8224,-1028367,-35794,"",101.142
8225,-1002921,-35794,"",101.142
8226,-977475,-35794,"",101.142
8227,-952029,-35794,"",101.142
8228,-926583,-35794,"",101.142
8229,-901137,-35794,"",101.142
8230,-875691,-35794,"",101.142
8231,-850245,-35794,"",101.142
8232,-824799,-35794,"",99.2048
8233,-799353,-35794,"",77.76
8234,-773907,-35794,"",77.6572
8235,-748461,-35794,"",77.6572
8236,-723015,-35794,"",77.6572
8237,-697569,-35794,"",77.6572
8238,-672123,-35794,"",77.6572
8239,-646677,-35794,"",77.6572
8240,-621231,-35794,"",42.129
8241,-595785,-35794,"",""
8242,-570339,-35794,"",""
8243,-544893,-35794,"",""
8244,-519447,-35794,"",""
8245,-494001,-35794,"",""
8246,-468555,-35794,"",""
8247,-443109,-35794,"",""
8248,-417664,-35794,"",""
8249,-392218,-35794,"",""
8250,-366772,-35794,"",""
8251,-341326,-35794,"",""
8252,-315880,-35794,"",""
8253,-290434,-35794,"",""
8254,-264988,-35794,"",""
8255,-239542,-35794,"",""
8256,-214096,-35794,"",""
8257,-188650,-35794,"",""
8258,-163204,-35794,"",""
8259,-137758,-35794,"",""
8260,-112312,-35794,"",10.4352
8261,-86866,-35794,"",13.044
8262,-61420,-35794,"",13.044
8263,-35974,-35794,"",8.80787
8264,-10528,-35794,"",4.12588
8265,14918,-35794,"",5.76453
8266,40364,-35794,"",11.4893
8267,65810,-35794,"",19.1704
8268,91256,-35794,"",282.714
8269,116702,-35794,40.240562439,1037.18
8270,142148,-35794,130.598175049,2683.31
8271,167594,-35794,125.030883789,3029.1
8272,193040,-35794,115.752067566,3605.43
8273,218485,-35794,421.892547607,4147.22
8274,243931,-35794,486.756072998,4255.94
8275,269377,-35794,110.528755188,2732.52
8276,294823,-35794,43.0541801453,1925.96
8277,320269,-35794,17.6797122955,1431.26
8278,345715,-35794,9.6471614838,1191.33
8279,371161,-35794,11.8095817566,1225.55
8280,396607,-35794,3.1899023056,560.441
8281,422053,-35794,4.6082515717,573.655
8282,447499,-35794,10.2060079575,762.84
8283,472945,-35794,65.045753479,1500.12
8284,498391,-35794,77.3169631958,1673
8285,523837,-35794,74.0747451782,2189.05
8286,549283,-35794,170.97354126,2747.28
8287,574729,-35794,323.292572021,3150.38
8288,600175,-35794,573.479248047,3810.02
8289,625621,-35794,1066.79492188,5728.02
8290,651067,-35794,1381.17053223,8244.88
8291,676513,-35794,354.19732666,5130.08
8292,701959,-35794,1316.40332031,5352.62
8293,727405,-35794,2193.4855957,6296.2
8294,752851,-35794,3435.97631836,7467.58
8295,778297,-35794,3192.8359375,7698.34
8296,803743,-35794,2721.68261719,8144.92
8297,829189,-35794,2666.34277344,8891.61
8298,854634,-35794,1609.78820801,7259.88
8299,880080,-35794,1383.58728027,7179.85
8300,905526,-35794,829.204223633,6604.66
8301,930972,-35794,935.000549316,5816.72
8302,956418,-35794,438.842834473,6252.27
8303,981864,-35794,316.773864746,3792.19
8304,1007310,-35794,242.268569946,3308.91
8305,1032756,-35794,83.64112854,2775.3
8306,1058202,-35794,173.168167114,3582.67
8307,1083648,-35794,343.469970703,4703.41
8308,1109094,-35794,388.966064453,5814.99
8309,1134540,-35794,413.035400391,7004.76
8310,1159986,-35794,908.972839355,8255.59
8311,1185432,-35794,659.606018066,7981.88
8312,1210878,-35794,487.745452881,6997.99
8313,1236324,-35794,249.407928467,4585.17
8314,1261770,-35794,123.123191833,3440.5
8315,1287216,-35794,230.315658569,4289.2
8316,1312662,-35794,389.705444336,4817.17
8317,1338108,-35794,557.268249512,5428.58
8318,1363554,-35794,946.680480957,7148.42
8319,1389000,-35794,1152.33129883,8178.83
8320,1414446,-35794,1261.27111816,8027.97
8321,1439892,-35794,1378.11743164,7624.7
8322,1465338,-35794,1912.515625,7682.66
8323,1490783,-35794,2142.13867188,7208.83
8324,1516229,-35794,2247.4765625,7027.75
8325,1541675,-35794,2845.55419922,7585.79
8326,1567121,-35794,3030.6418457,7428.32
8327,1592567,-35794,2348.10327148,5886.33
8328,1618013,-35794,3150.99926758,7054.48
8329,1643459,-35794,3977.90209961,7178.5
8330,1668905,-35794,3051.02905273,6064.92
8331,1694351,-35794,2023.39038086,4905.66
8332,1719797,-35794,1610.03649902,4067.42
8333,1745243,-35794,700.81451416,1904.68
8334,1770689,-35794,658.071960449,1823.08
8335,1796135,-35794,120.674362183,334.308
8336,1821581,-35794,19.6252422333,54.3685
8337,-2198881,-61240,"",57.1787
8338,-2173435,-61240,"",114.865
8339,-2147989,-61240,"",197.78
8340,-2122543,-61240,"",202.851
8341,-2097097,-61240,"",178.931
8342,-2071651,-61240,"",185.064
8343,-2046205,-61240,"",294.735
8344,-2020759,-61240,"",310.815
8345,-1995313,-61240,"",310.815
8346,-1969867,-61240,"",310.815
8347,-1944421,-61240,"",241.367
8348,-1918975,-61240,"",55.9597
8349,-1893529,-61240,"",55.9597
8350,-1868083,-61240,"",55.9597
8351,-1842637,-61240,"",55.9597
8352,-1817191,-61240,"",55.9597
8353,-1791745,-61240,"",55.9597
8354,-1766299,-61240,"",55.9597
8355,-1740853,-61240,"",55.9597
8356,-1715407,-61240,"",50.1744
8357,-1689962,-61240,"",39.7547
8358,-1664516,-61240,"",39.498
8359,-1639070,-61240,"",39.498
8360,-1613624,-61240,"",39.498
8361,-1588178,-61240,"",39.498
8362,-1562732,-61240,"",39.498
8363,-1537286,-61240,"",39.498
8364,-1511840,-61240,"",39.498
8365,-1486394,-61240,"",39.498
8366,-1460948,-61240,"",39.498
8367,-1435502,-61240,"",47.4814
8368,-1410056,-61240,"",66.1093
8369,-1384610,-61240,"",85.2274
8370,-1359164,-61240,"",103.925
8371,-1333718,-61240,"",122.623
8372,-1308272,-61240,"",140.971
8373,-1282826,-61240,"",151.476
8374,-1257380,-61240,"",151.546
8375,-1231934,-61240,"",151.546
8376,-1206488,-61240,"",151.546
8377,-1181042,-61240,"",151.546
8378,-1155596,-61240,"",151.073
8379,-1130150,-61240,"",146.348
8380,-1104704,-61240,"",140.11
8381,-1079258,-61240,"",133.904
8382,-1053813,-61240,"",127.604
8383,-1028367,-61240,"",121.398
8384,-1002921,-61240,"",115.791
8385,-977475,-61240,"",110.152
8386,-952029,-61240,"",104.608
8387,-926583,-61240,"",101.142
8388,-901137,-61240,"",101.142
8389,-875691,-61240,"",101.142
8390,-850245,-61240,"",101.142
8391,-824799,-61240,"",86.5375
8392,-799353,-61240,"",77.6572
8393,-773907,-61240,"",77.6572
8394,-748461,-61240,"",77.6572
8395,-723015,-61240,"",77.6572
8396,-697569,-61240,"",77.6572
8397,-672123,-61240,"",77.6572
8398,-646677,-61240,"",77.6572
8399,-621231,-61240,"",35.8194
8400,-595785,-61240,"",""
8401,-570339,-61240,"",""
8402,-544893,-61240,"",""
8403,-519447,-61240,"",""
8404,-494001,-61240,"",""
8405,-468555,-61240,"",""
8406,-443109,-61240,"",""
8407,-417664,-61240,"",""
8408,-392218,-61240,"",""
8409,-366772,-61240,"",""
8410,-341326,-61240,"",""
8411,-315880,-61240,"",""
8412,-290434,-61240,"",""
8413,-264988,-61240,"",""
8414,-239542,-61240,"",""
8415,-214096,-61240,"",""
8416,-188650,-61240,"",""
8417,-163204,-61240,"",""
8418,-137758,-61240,"",""
8419,-112312,-61240,"",2.90228
8420,-86866,-61240,"",3.58709
8421,-61420,-61240,"",3.87243
8422,-35974,-61240,"",2.64236
8423,-10528,-61240,"",1.23776
8424,14918,-61240,"",1.72883
8425,40364,-61240,"",3.44679
8426,65810,-61240,"",5.48754
8427,91256,-61240,"",77.7464
8428,116702,-61240,46.626159668,1078.29
8429,142148,-61240,155.462081909,3400.39
8430,167594,-61240,133.757385254,3282.26
8431,193040,-61240,97.852935791,3093.17
8432,218485,-61240,41.0480575562,1764.2
8433,243931,-61240,88.6478424072,2256.71
8434,269377,-61240,77.293548584,2065.78
8435,294823,-61240,11.1667728424,1003.67
8436,320269,-61240,0.7165418863,803.089
8437,345715,-61240,2.8200087547,865.552
8438,371161,-61240,13.5236434937,1197.73
8439,396607,-61240,6.0083332062,776.639
8440,422053,-61240,10.4075117111,813.205
8441,447499,-61240,16.7767791748,892.146
8442,472945,-61240,23.0695648193,1091.11
8443,498391,-61240,25.249130249,1234.52
8444,523837,-61240,62.0424804688,2298.1
8445,549283,-61240,162.254745483,2358.09
8446,574729,-61240,614.555114746,2368.59
8447,600175,-61240,775.58380127,3978.07
8448,625621,-61240,1132.4987793,6205.83
8449,651067,-61240,1275.66040039,7285.52
8450,676513,-61240,704.511962891,5765.35
8451,701959,-61240,1201.77416992,5451.6
8452,727405,-61240,1688.77624512,5312.75
8453,752851,-61240,3847.09936523,8402.94
8454,778297,-61240,3644.3034668,8562.81
8455,803743,-61240,2609.00756836,8055.39
8456,829189,-61240,2812.77709961,8714.1
8457,854634,-61240,2847.28955078,8756.51
8458,880080,-61240,819.942626953,5961.41
8459,905526,-61240,686.160705566,6029.15
8460,930972,-61240,532.922058105,5599.14
8461,956418,-61240,368.634490967,4524.25
8462,981864,-61240,76.7614059448,2074.61
8463,1007310,-61240,45.5754547119,1792.29
8464,1032756,-61240,99.0947494507,2459.02
8465,1058202,-61240,197.775497437,3842.38
8466,1083648,-61240,291.102661133,6176.31
8467,1109094,-61240,771.307128906,7923.34
8468,1134540,-61240,979.284790039,8578.14
8469,1159986,-61240,609.419494629,7919.33
8470,1185432,-61240,518.756835938,7822.31
8471,1210878,-61240,364.090820313,6148.15
8472,1236324,-61240,171.060516357,3848.03
